CommentCreation,AnsCreation,AnsId
2011-12-08T21:24:07.713,2011-12-08T09:04:47.317,831
2011-12-29T09:10:25.633,2011-12-08T09:04:47.317,831
2014-01-03T17:22:03.023,2011-12-08T09:04:47.317,831
2015-09-15T14:46:29.157,2011-12-08T09:04:47.317,831
2011-12-08T16:21:05.717,2011-12-08T11:12:33.570,832
2011-12-08T14:51:20.440,2011-12-08T14:47:21.580,835
2011-12-08T14:53:25.357,2011-12-08T14:47:21.580,835
2011-12-08T22:38:29.630,2011-12-08T14:47:21.580,835
2012-01-02T13:55:53.810,2011-12-08T14:47:21.580,835
2011-12-30T15:54:08.260,2011-12-08T15:24:58.740,837
2011-12-08T15:27:47.180,2011-12-08T15:25:10.673,838
2011-12-10T01:49:28.953,2011-12-08T15:25:10.673,838
2011-12-11T06:19:56.887,2011-12-08T15:25:10.673,838
2013-09-04T01:50:01.237,2011-12-08T19:51:29.503,840
2011-12-08T20:46:08.583,2011-12-08T20:38:44.970,843
2011-12-09T21:59:59.230,2011-12-08T23:10:56.337,846
2011-12-09T08:27:52.927,2011-12-09T08:23:17.863,850
2011-12-09T08:31:55.427,2011-12-09T08:23:17.863,850
2011-12-09T09:50:47.480,2011-12-09T08:23:17.863,850
2011-12-09T10:02:03.703,2011-12-09T08:23:17.863,850
2011-12-09T10:06:58.453,2011-12-09T08:23:17.863,850
2011-12-09T10:41:44.527,2011-12-09T10:35:53.150,851
2011-12-09T10:52:47.240,2011-12-09T10:35:53.150,851
2011-12-09T10:57:42.350,2011-12-09T10:35:53.150,851
2011-12-09T11:17:39.337,2011-12-09T10:35:53.150,851
2011-12-09T13:06:18.847,2011-12-09T10:35:53.150,851
2011-12-09T13:23:15.607,2011-12-09T10:35:53.150,851
2011-12-09T17:08:16.403,2011-12-09T10:35:53.150,851
2011-12-09T18:28:51.423,2011-12-09T10:35:53.150,851
2011-12-09T10:49:17.760,2011-12-09T10:42:10.813,853
2011-12-09T10:53:32.897,2011-12-09T10:42:10.813,853
2011-12-09T10:59:50.567,2011-12-09T10:42:10.813,853
2011-12-09T15:02:38.283,2011-12-09T14:17:57.687,855
2011-12-09T15:03:13.633,2011-12-09T14:17:57.687,855
2011-12-09T15:07:24.267,2011-12-09T14:17:57.687,855
2011-12-09T15:18:46.983,2011-12-09T14:17:57.687,855
2011-12-09T23:58:04.587,2011-12-09T14:17:57.687,855
2011-12-10T00:01:17.903,2011-12-09T14:17:57.687,855
2011-12-10T01:41:01.830,2011-12-09T14:17:57.687,855
2013-12-18T18:12:48.620,2011-12-09T14:17:57.687,855
2011-12-09T21:14:53.947,2011-12-09T16:52:10.093,856
2011-12-09T20:08:51.900,2011-12-09T18:26:45.340,858
2011-12-09T21:43:44.947,2011-12-09T18:26:45.340,858
2011-12-09T23:56:15.213,2011-12-09T18:26:45.340,858
2011-12-10T01:38:00.630,2011-12-09T18:26:45.340,858
2011-12-10T13:07:46.817,2011-12-09T18:26:45.340,858
2011-12-12T22:13:35.620,2011-12-09T18:26:45.340,858
2011-12-12T22:44:42.377,2011-12-09T18:26:45.340,858
2011-12-09T22:43:59.323,2011-12-09T21:37:04.200,860
2011-12-10T16:43:36.887,2011-12-09T21:37:04.200,860
2011-12-10T19:46:23.360,2011-12-09T21:37:04.200,860
2011-12-10T03:46:56.043,2011-12-10T03:19:50.847,866
2011-12-10T19:28:53.963,2011-12-10T03:19:50.847,866
2011-12-10T20:19:43.360,2011-12-10T03:19:50.847,866
2011-12-10T21:26:18.363,2011-12-10T03:19:50.847,866
2011-12-10T22:31:21.347,2011-12-10T03:19:50.847,866
2011-12-11T05:49:00.167,2011-12-10T03:19:50.847,866
2011-12-12T08:17:39.877,2011-12-10T03:19:50.847,866
2011-12-12T11:51:31.900,2011-12-10T03:19:50.847,866
2011-12-12T18:12:11.227,2011-12-10T03:19:50.847,866
2011-12-10T06:21:30.463,2011-12-10T03:36:42.180,867
2011-12-10T13:58:07.137,2011-12-10T03:36:42.180,867
2011-12-10T14:17:10.080,2011-12-10T03:36:42.180,867
2011-12-10T15:43:14.573,2011-12-10T03:36:42.180,867
2011-12-10T17:31:48.550,2011-12-10T03:36:42.180,867
2011-12-11T13:58:28.570,2011-12-10T03:36:42.180,867
2011-12-17T22:18:18.487,2011-12-12T00:02:44.833,871
2011-12-21T17:11:19.277,2011-12-12T00:02:44.833,871
2011-12-13T22:01:20.280,2011-12-12T00:50:53.610,872
2011-12-12T08:13:32.560,2011-12-12T07:52:13.790,874
2011-12-13T11:34:31.030,2011-12-12T07:52:13.790,874
2011-12-16T14:38:13.130,2011-12-12T07:52:13.790,874
2011-12-12T13:23:52.723,2011-12-12T12:37:06.927,877
2011-12-12T14:05:59.763,2011-12-12T12:37:06.927,877
2011-12-12T21:33:42.757,2011-12-12T21:09:01.600,883
2011-12-12T22:26:03.423,2011-12-12T21:09:01.600,883
2011-12-13T00:13:14.710,2011-12-12T23:51:18.683,886
2011-12-13T06:25:32.673,2011-12-13T03:23:39.873,890
2011-12-14T11:55:25.957,2011-12-13T10:26:34.930,891
2011-12-13T14:29:28.687,2011-12-13T12:46:11.713,893
2014-12-31T19:31:02.540,2011-12-13T19:09:39.787,901
2015-12-09T16:52:35.153,2011-12-13T19:09:39.787,901
2011-12-13T22:15:08.067,2011-12-13T19:57:14.903,906
2011-12-13T22:28:13.000,2011-12-13T19:57:14.903,906
2011-12-15T11:46:58.473,2011-12-13T19:57:14.903,906
2011-12-19T22:28:15.523,2011-12-13T19:57:14.903,906
2011-12-28T09:07:12.683,2011-12-13T20:30:48.227,908
2011-12-28T13:26:50.163,2011-12-13T20:30:48.227,908
2012-02-13T20:35:42.527,2011-12-13T20:30:48.227,908
2012-01-10T02:57:12.477,2011-12-13T20:52:23.347,909
2012-01-10T12:04:50.937,2011-12-13T20:52:23.347,909
2011-12-14T03:59:09.713,2011-12-14T00:02:38.897,911
2011-12-14T08:46:31.443,2011-12-14T00:02:38.897,911
2011-12-14T17:43:49.073,2011-12-14T00:02:38.897,911
2011-12-14T19:18:36.857,2011-12-14T00:02:38.897,911
2011-12-14T19:25:45.110,2011-12-14T00:02:38.897,911
2011-12-14T03:34:41.690,2011-12-14T03:13:09.930,912
2011-12-14T09:18:54.413,2011-12-14T08:57:15.673,915
2011-12-14T09:19:45.953,2011-12-14T08:57:15.673,915
2012-02-07T22:20:41.523,2011-12-14T08:57:15.673,915
2012-02-07T18:58:18.367,2011-12-14T08:57:29.630,916
2012-02-07T20:37:07.173,2011-12-14T08:57:29.630,916
2014-09-29T22:17:09.533,2011-12-14T11:21:19.500,920
2011-12-14T14:34:03.157,2011-12-14T14:17:41.747,921
2012-03-22T15:08:41.003,2011-12-14T14:17:41.747,921
2012-03-22T15:12:35.350,2011-12-14T14:17:41.747,921
2012-03-22T15:13:45.927,2011-12-14T14:17:41.747,921
2012-10-29T22:35:34.337,2011-12-14T14:17:41.747,921
2015-08-21T12:44:28.450,2011-12-14T14:17:41.747,921
2011-12-14T18:08:04.477,2011-12-14T17:38:26.123,923
2011-12-14T23:10:41.410,2011-12-14T18:35:23.073,925
2011-12-14T20:11:27.840,2011-12-14T18:41:52.373,926
2012-03-14T17:49:39.930,2011-12-14T19:51:21.057,927
2011-12-14T21:21:36.547,2011-12-14T20:10:17.937,928
2011-12-14T21:31:08.383,2011-12-14T21:23:09.140,930
2011-12-14T22:20:52.257,2011-12-14T21:23:09.140,930
2011-12-14T22:24:50.567,2011-12-14T21:23:09.140,930
2011-12-15T08:39:59.767,2011-12-14T22:21:46.783,931
2011-12-15T09:08:13.090,2011-12-14T23:46:42.790,937
2011-12-15T14:34:51.967,2011-12-14T23:46:42.790,937
2014-06-24T05:41:45.687,2011-12-14T23:46:42.790,937
2011-12-15T09:10:28.363,2011-12-15T00:31:29.820,939
2011-12-15T14:40:10.263,2011-12-15T00:31:29.820,939
2011-12-28T09:55:44.400,2011-12-15T00:31:29.820,939
2013-12-05T21:35:57.550,2011-12-15T00:31:29.820,939
2011-12-15T16:59:38.563,2011-12-15T09:52:16.447,962
2011-12-16T10:44:03.863,2011-12-15T14:20:11.823,963
2011-12-16T12:22:47.260,2011-12-15T18:20:22.513,967
2011-12-16T12:47:18.980,2011-12-15T18:20:22.513,967
2011-12-16T13:03:46.943,2011-12-15T18:20:22.513,967
2012-03-04T08:27:12.697,2011-12-15T18:20:22.513,967
2011-12-16T08:57:54.347,2011-12-15T18:20:53.147,968
2011-12-16T09:09:17.467,2011-12-15T18:20:53.147,968
2011-12-16T11:58:50.017,2011-12-15T18:20:53.147,968
2011-12-16T13:25:01.007,2011-12-15T18:20:53.147,968
2011-12-16T20:45:06.187,2011-12-15T18:20:53.147,968
2011-12-16T20:47:47.067,2011-12-15T18:20:53.147,968
2011-12-15T23:30:38.040,2011-12-15T21:45:16.487,971
2011-12-16T01:01:12.520,2011-12-16T00:32:14.827,976
2011-12-16T13:13:29.747,2011-12-16T00:32:14.827,976
2011-12-16T15:14:16.397,2011-12-16T00:32:14.827,976
2011-12-16T20:29:43.183,2011-12-16T00:32:14.827,976
2011-12-22T18:57:06.410,2011-12-16T00:32:14.827,976
2015-04-21T17:29:54.997,2011-12-16T00:32:14.827,976
2011-12-16T12:08:16.673,2011-12-16T06:01:31.793,981
2011-12-16T13:02:55.290,2011-12-16T08:20:49.260,982
2011-12-22T18:48:52.660,2011-12-16T08:20:49.260,982
2013-03-06T17:43:19.327,2011-12-16T08:20:49.260,982
2011-12-16T13:55:12.287,2011-12-16T12:58:09.897,984
2011-12-16T14:40:03.767,2011-12-16T13:49:57.187,986
2011-12-17T07:42:33.157,2011-12-16T13:49:57.187,986
2011-12-16T18:31:32.910,2011-12-16T17:12:37.450,990
2011-12-16T18:43:03.007,2011-12-16T17:12:37.450,990
2011-12-17T12:02:27.323,2011-12-16T17:12:37.450,990
2012-02-18T13:32:29.367,2011-12-16T17:12:37.450,990
2012-02-23T14:52:48.323,2011-12-16T17:12:37.450,990
2012-03-01T03:41:23.633,2011-12-16T17:12:37.450,990
2011-12-16T18:52:34.580,2011-12-16T18:39:29.650,995
2011-12-19T17:41:51.023,2011-12-16T18:39:29.650,995
2011-12-17T00:08:06.853,2011-12-16T23:57:20.163,1002
2011-12-17T07:45:23.280,2011-12-16T23:57:20.163,1002
2012-02-28T13:52:22.993,2011-12-16T23:57:20.163,1002
2011-12-18T03:30:49.157,2011-12-17T00:07:24.013,1003
2011-12-18T16:25:48.300,2011-12-17T00:07:24.013,1003
2011-12-19T05:49:52.903,2011-12-17T00:07:24.013,1003
2011-12-20T04:32:25.633,2011-12-17T00:07:24.013,1003
2011-12-22T15:33:14.493,2011-12-17T00:07:24.013,1003
2013-12-10T23:24:23.843,2011-12-17T00:07:24.013,1003
2013-12-10T23:56:39.790,2011-12-17T00:07:24.013,1003
2011-12-17T06:53:52.240,2011-12-17T06:13:50.157,1007
2011-12-17T07:59:42.850,2011-12-17T06:13:50.157,1007
2011-12-17T08:40:16.907,2011-12-17T06:13:50.157,1007
2011-12-17T17:09:56.463,2011-12-17T06:13:50.157,1007
2011-12-18T12:03:10.840,2011-12-17T06:13:50.157,1007
2011-12-20T21:43:15.087,2011-12-17T06:13:50.157,1007
2011-12-21T15:13:08.517,2011-12-17T06:13:50.157,1007
2011-12-18T10:33:46.447,2011-12-18T09:57:37.773,1034
2011-12-19T10:21:06.120,2011-12-19T09:07:49.707,1037
2011-12-19T23:42:40.707,2011-12-19T23:03:09.053,1040
2011-12-20T02:05:04.427,2011-12-19T23:03:09.053,1040
2012-01-03T22:18:37.097,2011-12-19T23:03:09.053,1040
2012-01-05T17:26:20.847,2011-12-19T23:03:09.053,1040
2011-12-28T11:16:36.587,2011-12-20T16:01:14.583,1047
2011-12-20T18:33:34.207,2011-12-20T16:49:16.913,1049
2011-12-21T00:42:37.150,2011-12-20T16:49:16.913,1049
2011-12-20T18:31:24.503,2011-12-20T17:07:02.730,1050
2011-12-21T18:54:32.057,2011-12-21T11:26:27.413,1060
2011-12-21T21:25:52.553,2011-12-21T11:26:27.413,1060
2011-12-21T22:55:07.850,2011-12-21T11:26:27.413,1060
2011-12-21T19:06:29.863,2011-12-21T11:27:33.607,1061
2011-12-21T21:01:47.693,2011-12-21T11:27:33.607,1061
2011-12-21T21:02:04.557,2011-12-21T11:27:33.607,1061
2011-12-21T21:06:54.590,2011-12-21T11:27:33.607,1061
2011-12-21T21:09:28.617,2011-12-21T11:27:33.607,1061
2011-12-22T10:45:02.040,2011-12-21T15:35:35.010,1064
2011-12-21T23:22:57.270,2011-12-21T22:07:58.623,1069
2011-12-22T15:22:22.680,2011-12-22T14:44:19.270,1072
2011-12-22T15:31:42.713,2011-12-22T14:44:19.270,1072
2011-12-22T15:40:57.330,2011-12-22T14:44:19.270,1072
2015-04-16T11:28:19.353,2011-12-22T14:44:19.270,1072
2011-12-23T00:05:24.537,2011-12-22T19:22:45.033,1074
2011-12-31T02:31:34.797,2011-12-22T19:22:45.033,1074
2012-01-03T12:03:14.813,2011-12-22T19:22:45.033,1074
2014-12-04T00:54:25.737,2011-12-22T19:22:45.033,1074
2015-04-07T12:24:55.043,2011-12-22T19:22:45.033,1074
2011-12-31T08:39:30.950,2011-12-23T04:05:05.227,1075
2011-12-24T12:36:21.037,2011-12-23T08:27:41.883,1086
2011-12-26T10:50:03.147,2011-12-23T08:27:41.883,1086
2014-09-23T17:31:43.210,2011-12-23T08:27:41.883,1086
2011-12-23T22:40:19.763,2011-12-23T12:19:04.647,1087
2014-09-23T17:29:19.483,2011-12-23T12:19:04.647,1087
2011-12-24T01:15:35.143,2011-12-24T00:57:55.997,1093
2014-09-23T17:26:55.197,2011-12-24T00:57:55.997,1093
2011-12-24T18:15:37.687,2011-12-24T15:01:09.837,1095
2011-12-26T20:41:10.100,2011-12-25T14:33:19.497,1098
2011-12-27T09:44:52.287,2011-12-25T14:33:19.497,1098
2011-12-27T12:42:15.200,2011-12-25T14:33:19.497,1098
2011-12-27T14:11:12.603,2011-12-25T14:33:19.497,1098
2011-12-27T14:25:56.567,2011-12-25T14:33:19.497,1098
2011-12-27T10:44:03.580,2011-12-26T10:03:16.207,1100
2013-09-03T03:12:39.790,2011-12-26T10:03:16.207,1100
2014-02-09T03:55:18.893,2011-12-26T10:03:16.207,1100
2014-07-21T08:12:42.273,2011-12-26T10:03:16.207,1100
2011-12-30T10:46:25.560,2011-12-26T11:18:22.273,1101
2012-01-03T12:13:21.523,2011-12-26T11:18:22.273,1101
2012-01-04T14:21:50.687,2011-12-26T11:18:22.273,1101
2011-12-27T10:50:39.667,2011-12-26T16:45:23.443,1102
2014-09-30T14:36:51.667,2011-12-26T16:45:23.443,1102
2011-12-26T20:37:21.423,2011-12-26T20:33:29.223,1109
2011-12-26T20:39:37.290,2011-12-26T20:33:29.223,1109
2012-02-13T05:02:41.110,2011-12-27T01:40:58.110,1111
2012-03-01T02:30:09.337,2011-12-27T01:40:58.110,1111
2011-12-27T10:15:11.440,2011-12-27T07:44:40.493,1114
2011-12-27T10:19:59.963,2011-12-27T07:44:40.493,1114
2011-12-27T11:01:31.617,2011-12-27T07:44:40.493,1114
2011-12-27T11:41:48.240,2011-12-27T07:44:40.493,1114
2011-12-27T15:35:59.003,2011-12-27T15:10:29.730,1117
2011-12-27T18:21:26.430,2011-12-27T15:10:29.730,1117
2011-12-28T06:32:52.967,2011-12-27T15:10:29.730,1117
2011-12-27T16:32:38.537,2011-12-27T15:47:18.203,1119
2012-01-18T17:23:49.657,2011-12-28T02:17:35.987,1128
2011-12-28T11:28:52.987,2011-12-28T05:43:02.093,1131
2011-12-28T14:42:00.493,2011-12-28T05:43:02.093,1131
2012-01-03T01:03:44.453,2011-12-28T08:10:15.083,1133
2012-02-13T11:11:50.800,2011-12-28T08:10:15.083,1133
2011-12-29T03:25:24.310,2011-12-28T08:16:44.123,1134
2011-12-29T13:51:52.607,2011-12-28T08:16:44.123,1134
2011-12-28T10:36:27.000,2011-12-28T09:45:43.880,1136
2012-02-13T11:10:31.783,2011-12-28T09:45:43.880,1136
2015-01-17T04:46:56.697,2011-12-28T09:45:43.880,1136
2011-12-28T16:10:55.473,2011-12-28T16:01:00.387,1138
2011-12-28T18:02:38.013,2011-12-28T16:01:00.387,1138
2011-12-29T08:54:48.203,2011-12-29T00:07:47.027,1144
2011-12-29T08:55:44.210,2011-12-29T00:07:47.027,1144
2011-12-29T11:55:14.067,2011-12-29T00:07:47.027,1144
2011-12-29T12:04:36.090,2011-12-29T00:07:47.027,1144
2011-12-29T12:11:30.703,2011-12-29T00:07:47.027,1144
2012-01-02T13:53:58.433,2011-12-29T00:07:47.027,1144
2012-01-02T15:03:38.160,2011-12-29T00:07:47.027,1144
2012-01-05T13:56:53.607,2011-12-29T00:07:47.027,1144
2011-12-30T15:50:41.770,2011-12-29T07:54:51.320,1146
2011-12-30T15:58:52.880,2011-12-29T07:54:51.320,1146
2013-02-10T23:57:41.237,2011-12-29T08:04:12.773,1147
2011-12-30T02:40:02.167,2011-12-29T19:30:03.613,1152
2011-12-30T23:30:36.330,2011-12-29T19:30:03.613,1152
2011-12-30T08:00:34.893,2011-12-29T21:13:14.100,1157
2011-12-30T00:34:11.420,2011-12-30T00:05:41.593,1158
2011-12-30T13:26:11.867,2011-12-30T00:05:41.593,1158
2011-12-31T01:51:45.317,2011-12-30T00:05:41.593,1158
2012-01-03T20:35:21.370,2011-12-30T00:05:41.593,1158
2011-12-30T08:30:03.580,2011-12-30T00:48:36.473,1160
2011-12-30T13:30:12.880,2011-12-30T00:48:36.473,1160
2011-12-30T08:33:15.043,2011-12-30T01:23:14.547,1162
2011-12-30T11:26:26.890,2011-12-30T01:23:14.547,1162
2011-12-30T15:24:37.180,2011-12-30T01:23:14.547,1162
2011-12-30T09:38:40.930,2011-12-30T03:54:02.707,1166
2011-12-30T15:27:28.813,2011-12-30T03:54:02.707,1166
2012-02-10T21:21:28.367,2011-12-30T03:54:02.707,1166
2011-12-30T12:53:39.297,2011-12-30T12:33:59.143,1171
2011-12-31T04:22:16.233,2011-12-31T01:57:51.193,1172
2011-12-31T04:46:40.997,2011-12-31T01:57:51.193,1172
2012-03-04T11:03:37.980,2011-12-31T01:57:51.193,1172
2012-01-02T22:18:41.627,2011-12-31T02:10:03.380,1173
2012-01-03T00:24:50.073,2011-12-31T02:10:03.380,1173
2012-01-03T00:29:57.560,2011-12-31T02:10:03.380,1173
2012-01-06T18:17:12.777,2011-12-31T02:10:03.380,1173
2015-08-10T21:48:08.300,2011-12-31T02:10:03.380,1173
2015-08-10T23:20:37.523,2011-12-31T02:10:03.380,1173
2012-01-01T13:17:27.800,2011-12-31T02:28:27.950,1175
2012-05-16T13:36:32.747,2011-12-31T02:44:03.907,1176
2012-01-01T03:24:40.910,2011-12-31T11:55:00.393,1184
2014-06-26T17:10:06.567,2011-12-31T11:55:00.393,1184
2012-01-01T02:05:32.503,2011-12-31T12:01:44.467,1185
2012-01-03T02:53:18.267,2012-01-01T03:54:59.640,1191
2012-01-03T03:16:27.917,2012-01-01T03:54:59.640,1191
2012-01-03T13:48:36.367,2012-01-01T03:54:59.640,1191
2014-05-19T19:44:20.237,2012-01-01T03:54:59.640,1191
2014-05-25T23:30:29.943,2012-01-01T03:54:59.640,1191
2012-01-02T15:10:46.030,2012-01-01T21:22:02.950,1195
2012-01-03T13:36:12.010,2012-01-01T21:22:02.950,1195
2012-01-02T22:02:26.880,2012-01-02T16:26:52.367,1198
2012-01-04T21:14:50.027,2012-01-02T22:09:13.047,1206
2012-01-04T22:22:24.937,2012-01-02T22:09:13.047,1206
2012-01-04T23:22:27.553,2012-01-02T22:09:13.047,1206
2012-01-03T12:02:53.340,2012-01-03T05:44:38.737,1213
2012-01-03T16:41:16.940,2012-01-03T05:44:38.737,1213
2012-01-03T18:03:46.730,2012-01-03T05:44:38.737,1213
2012-01-03T19:34:00.750,2012-01-03T05:44:38.737,1213
2012-01-03T20:10:35.907,2012-01-03T05:44:38.737,1213
2012-01-04T07:28:56.070,2012-01-03T05:44:38.737,1213
2012-01-04T10:39:05.370,2012-01-03T05:44:38.737,1213
2012-01-05T04:33:45.633,2012-01-03T11:54:33.463,1216
2012-01-05T11:09:26.117,2012-01-03T11:54:33.463,1216
2012-01-03T22:37:04.163,2012-01-03T22:07:45.947,1217
2012-01-05T05:04:57.247,2012-01-03T22:07:45.947,1217
2012-01-05T23:25:11.733,2012-01-03T22:07:45.947,1217
2012-01-04T15:03:08.573,2012-01-04T13:03:32.457,1221
2012-01-04T17:21:10.360,2012-01-04T13:03:32.457,1221
2012-01-05T12:39:52.290,2012-01-04T13:03:32.457,1221
2012-01-06T14:57:20.390,2012-01-04T13:03:32.457,1221
2012-02-27T03:53:48.043,2012-01-04T15:33:47.720,1224
2012-01-05T21:12:18.240,2012-01-05T19:17:17.333,1228
2012-01-06T09:15:06.220,2012-01-05T22:54:43.523,1230
2012-01-06T22:31:29.477,2012-01-05T22:54:43.523,1230
2012-04-12T11:18:54.507,2012-01-05T22:54:43.523,1230
2012-01-06T11:50:59.197,2012-01-06T09:09:59.247,1234
2012-01-07T08:27:32.657,2012-01-06T09:09:59.247,1234
2012-01-07T18:39:31.153,2012-01-06T09:09:59.247,1234
2012-01-07T23:04:41.073,2012-01-06T09:09:59.247,1234
2012-01-08T00:13:47.367,2012-01-06T09:09:59.247,1234
2012-01-06T11:28:33.667,2012-01-06T11:24:21.850,1236
2012-01-06T11:29:44.123,2012-01-06T11:24:21.850,1236
2012-01-08T09:57:09.873,2012-01-06T11:24:21.850,1236
2015-11-13T22:09:26.487,2012-01-06T11:24:21.850,1236
2012-04-07T23:59:59.990,2012-01-06T12:53:48.243,1237
2012-04-09T08:27:05.500,2012-01-06T12:53:48.243,1237
2012-01-07T14:25:11.060,2012-01-06T23:50:22.177,1242
2012-01-07T16:41:27.263,2012-01-06T23:50:22.177,1242
2012-01-08T01:33:11.990,2012-01-06T23:50:22.177,1242
2012-01-07T14:34:37.420,2012-01-07T12:35:23.457,1249
2012-01-08T16:48:35.467,2012-01-08T04:00:14.877,1254
2012-01-08T17:42:05.540,2012-01-08T04:00:14.877,1254
2012-01-11T15:37:26.343,2012-01-08T04:38:28.790,1256
2012-01-08T10:35:39.173,2012-01-08T05:02:54.447,1257
2012-01-10T02:23:32.563,2012-01-08T05:02:54.447,1257
2012-01-10T23:00:09.123,2012-01-08T05:02:54.447,1257
2012-01-08T19:45:47.010,2012-01-08T10:31:44.733,1259
2012-01-08T19:51:11.853,2012-01-08T10:31:44.733,1259
2012-01-10T03:03:22.403,2012-01-08T15:51:12.940,1260
2012-01-11T15:42:59.673,2012-01-08T15:51:12.940,1260
2012-01-15T18:40:02.027,2012-01-08T15:51:12.940,1260
2012-01-09T03:23:48.970,2012-01-08T23:21:42.460,1264
2012-01-09T03:46:17.607,2012-01-08T23:21:42.460,1264
2012-01-09T08:49:56.413,2012-01-08T23:21:42.460,1264
2012-10-03T10:32:11.607,2012-01-08T23:21:42.460,1264
2012-12-01T23:33:42.233,2012-01-08T23:21:42.460,1264
2012-01-09T17:44:16.757,2012-01-09T09:13:43.187,1267
2012-01-10T01:55:48.833,2012-01-09T09:13:43.187,1267
2013-09-04T19:45:10.990,2012-01-09T09:13:43.187,1267
2012-02-10T11:55:39.577,2012-01-09T18:16:51.960,1269
2012-02-13T04:54:25.863,2012-01-09T18:16:51.960,1269
2012-01-10T02:01:04.877,2012-01-09T22:06:51.617,1270
2012-01-10T20:52:47.500,2012-01-09T22:06:51.617,1270
2012-01-10T21:42:55.553,2012-01-09T22:06:51.617,1270
2012-01-09T22:35:48.383,2012-01-09T22:34:53.017,1271
2012-01-10T03:04:08.627,2012-01-09T22:34:53.017,1271
2012-01-12T04:49:17.363,2012-01-09T22:34:53.017,1271
2012-01-10T02:24:51.233,2012-01-09T22:49:22.993,1272
2012-01-10T07:52:04.100,2012-01-09T22:49:22.993,1272
2012-01-10T22:36:27.057,2012-01-09T22:49:22.993,1272
2012-01-11T01:58:04.793,2012-01-09T22:49:22.993,1272
2012-01-10T16:34:45.603,2012-01-10T00:34:46.140,1274
2012-01-10T15:06:25.447,2012-01-10T02:18:42.337,1276
2012-01-11T18:52:59.017,2012-01-10T02:18:42.337,1276
2012-01-11T21:28:12.623,2012-01-10T02:18:42.337,1276
2012-07-27T01:02:14.087,2012-01-10T02:40:15.687,1277
2012-01-10T08:04:40.993,2012-01-10T05:28:20.170,1288
2012-01-11T10:39:28.260,2012-01-10T05:28:20.170,1288
2012-01-10T08:56:23.600,2012-01-10T05:36:02.863,1289
2012-01-10T14:26:27.397,2012-01-10T05:36:02.863,1289
2012-01-10T08:28:07.067,2012-01-10T08:19:01.600,1293
2012-01-10T08:38:37.583,2012-01-10T08:19:01.600,1293
2012-01-10T09:01:02.610,2012-01-10T08:24:33.827,1294
2012-01-10T14:30:59.357,2012-01-10T08:24:33.827,1294
2012-01-10T14:22:32.733,2012-01-10T08:31:14.863,1295
2012-01-16T22:37:30.630,2012-01-10T08:31:14.863,1295
2012-05-29T11:05:43.073,2012-01-10T08:31:14.863,1295
2012-01-10T12:09:30.780,2012-01-10T08:52:28.740,1296
2012-01-10T14:25:45.957,2012-01-10T08:52:28.740,1296
2012-01-11T06:27:24.553,2012-01-10T08:52:28.740,1296
2012-01-11T21:11:14.430,2012-01-10T08:52:28.740,1296
2012-01-12T19:18:48.437,2012-01-10T08:52:28.740,1296
2012-02-21T15:53:31.327,2012-01-10T08:52:28.740,1296
2015-04-16T21:28:49.523,2012-01-10T08:52:28.740,1296
2015-04-17T08:45:01.410,2012-01-10T08:52:28.740,1296
2012-01-10T16:33:21.050,2012-01-10T09:17:08.630,1298
2012-01-10T22:11:10.533,2012-01-10T12:39:54.467,1300
2012-01-10T16:33:00.893,2012-01-10T15:10:15.190,1302
2012-01-10T21:14:36.487,2012-01-10T15:11:56.783,1303
2012-01-10T21:22:02.733,2012-01-10T15:11:56.783,1303
2012-01-11T15:31:07.307,2012-01-10T16:39:46.900,1304
2014-10-28T13:50:08.780,2012-01-10T17:33:18.700,1305
2012-01-11T08:03:39.083,2012-01-10T19:15:34.187,1306
2012-01-11T16:27:31.690,2012-01-10T19:15:34.187,1306
2012-01-11T08:01:13.643,2012-01-11T01:46:04.270,1310
2012-01-11T17:40:13.023,2012-01-11T01:46:04.270,1310
2012-01-11T17:34:36.217,2012-01-11T11:55:19.310,1313
2012-01-12T09:20:03.650,2012-01-11T11:55:19.310,1313
2012-01-13T13:38:52.543,2012-01-11T11:55:19.310,1313
2012-01-13T18:09:00.370,2012-01-11T19:03:02.947,1316
2013-05-29T00:14:23.170,2012-01-11T19:03:02.947,1316
2013-12-06T12:40:05.567,2012-01-11T19:03:02.947,1316
2015-11-10T18:37:08.097,2012-01-11T19:03:02.947,1316
2014-07-15T05:27:13.877,2012-01-11T19:11:18.630,1318
2012-01-11T22:49:14.113,2012-01-11T20:20:01.450,1321
2012-01-12T00:29:33.150,2012-01-11T20:20:01.450,1321
2012-01-12T00:35:57.777,2012-01-11T20:20:01.450,1321
2012-01-12T00:38:47.243,2012-01-11T20:20:01.450,1321
2012-01-12T03:19:08.090,2012-01-11T20:20:01.450,1321
2014-12-15T18:56:14.720,2012-01-12T04:39:43.317,1330
2012-01-12T16:10:42.617,2012-01-12T05:09:13.593,1332
2012-01-12T18:09:55.290,2012-01-12T05:09:13.593,1332
2012-01-12T18:49:18.683,2012-01-12T05:09:13.593,1332
2012-01-12T20:28:17.207,2012-01-12T05:09:13.593,1332
2012-01-13T00:01:25.433,2012-01-12T05:09:13.593,1332
2012-01-13T13:40:58.310,2012-01-12T05:09:13.593,1332
2012-01-12T08:57:00.853,2012-01-12T05:11:37.773,1334
2012-01-12T18:52:00.100,2012-01-12T05:33:00.973,1335
