,QuestionId,AnsRank,Ans_count,AnsId,Age_vot,Votes,ReScore,Norm_Pos,Norm_Pos_2,Norm_DRank,index
63,60.0,1,3,201,2,1.0,0.0,0.333333333333,0.111111111111,-0.333333333333,313
64,60.0,2,3,79,2,1.0,0.666666666667,0.666666666667,0.444444444444,0.333333333333,313
65,60.0,1,3,201,5,1.0,0.75,0.333333333333,0.111111111111,0.0,314
66,61.0,2,3,2402,450,1.0,0.0,0.666666666667,0.444444444444,0.0,330
67,61.0,1,3,66,451,1.0,0.944444444444,0.333333333333,0.111111111111,0.0,331
68,61.0,2,3,2402,451,1.0,0.0,0.666666666667,0.444444444444,0.0,331
69,61.0,1,3,66,590,1.0,0.947368421053,0.333333333333,0.111111111111,0.0,332
70,61.0,1,3,66,711,1.0,0.95,0.333333333333,0.111111111111,0.0,333
71,61.0,1,3,66,853,1.0,0.952380952381,0.333333333333,0.111111111111,0.0,334
72,82.0,2,3,390,1180,1.0,0.0,0.666666666667,0.444444444444,0.0,386
73,82.0,3,3,11995,1180,1.0,0.0,1.0,1.0,0.0,386
74,82.0,2,3,11995,1181,1.0,0.0,0.666666666667,0.444444444444,0.0,387
75,94.0,1,3,147,6,1.0,0.5,0.333333333333,0.111111111111,0.0,482
76,94.0,3,3,424,6,1.0,0.0,1.0,1.0,0.0,482
77,98.0,1,3,105,0,1.0,0.0,0.333333333333,0.111111111111,0.0,485
78,98.0,1,3,107,1,1.0,0.0,0.333333333333,0.111111111111,0.0,486
79,98.0,1,3,107,52,1.0,0.25,0.333333333333,0.111111111111,0.0,487
80,98.0,1,3,107,78,1.0,0.4,0.333333333333,0.111111111111,0.0,488
81,113.0,2,3,117,1,1.0,0.0,0.666666666667,0.444444444444,0.0,529
82,113.0,3,3,226,1,1.0,0.0,1.0,1.0,0.0,529
83,113.0,1,3,194,2,1.0,0.0,0.333333333333,0.111111111111,-0.333333333333,530
84,113.0,2,3,117,2,1.0,0.5,0.666666666667,0.444444444444,0.333333333333,530
85,113.0,3,3,226,2,1.0,0.0,1.0,1.0,0.0,530
86,115.0,3,3,2665,260,1.0,0.0,1.0,1.0,0.0,548
87,123.0,1,3,126,149,1.0,0.8,0.333333333333,0.111111111111,0.0,558
88,123.0,2,3,2139,149,1.0,0.0,0.666666666667,0.444444444444,-0.333333333333,558
89,123.0,2,3,2139,150,1.0,0.0,0.666666666667,0.444444444444,-0.333333333333,559
90,123.0,1,3,126,151,1.0,0.875,0.333333333333,0.111111111111,0.0,560
91,123.0,1,3,126,152,1.0,0.9,0.333333333333,0.111111111111,0.0,561
92,129.0,3,3,1211,928,1.0,0.0,1.0,1.0,0.0,574
93,134.0,1,3,140,1,1.0,0.0,0.333333333333,0.111111111111,0.0,576
94,134.0,2,3,141,1,1.0,0.0,0.666666666667,0.444444444444,0.0,576
95,136.0,2,3,5124,841,1.0,0.0,0.666666666667,0.444444444444,0.0,591
96,136.0,1,3,158,931,1.0,0.9,0.333333333333,0.111111111111,0.0,592
97,137.0,1,3,151,0,1.0,0.0,0.333333333333,0.111111111111,0.0,593
98,137.0,2,3,184,1,1.0,0.0,0.666666666667,0.444444444444,0.0,594
99,137.0,1,3,191,2,1.0,0.888888888889,0.333333333333,0.111111111111,0.0,595
100,137.0,1,3,191,4,1.0,0.909090909091,0.333333333333,0.111111111111,0.0,596
101,137.0,1,3,191,5,1.0,0.916666666667,0.333333333333,0.111111111111,0.0,597
102,137.0,1,3,191,29,1.0,0.923076923077,0.333333333333,0.111111111111,0.0,598
103,137.0,1,3,191,84,1.0,0.933333333333,0.333333333333,0.111111111111,0.0,600
104,137.0,1,3,191,86,1.0,0.941176470588,0.333333333333,0.111111111111,0.0,601
105,137.0,1,3,191,87,1.0,0.944444444444,0.333333333333,0.111111111111,0.0,602
106,137.0,1,3,191,140,1.0,0.947368421053,0.333333333333,0.111111111111,0.0,603
107,137.0,2,3,184,140,1.0,0.25,0.666666666667,0.444444444444,0.0,603
108,137.0,1,3,191,158,1.0,0.95,0.333333333333,0.111111111111,0.0,604
109,137.0,1,3,191,248,1.0,0.952380952381,0.333333333333,0.111111111111,0.0,605
110,137.0,1,3,191,250,1.0,0.954545454545,0.333333333333,0.111111111111,0.0,606
111,137.0,1,3,191,266,1.0,0.95652173913,0.333333333333,0.111111111111,0.0,607
112,137.0,2,3,184,281,1.0,0.4,0.666666666667,0.444444444444,0.0,608
113,137.0,1,3,191,291,1.0,0.958333333333,0.333333333333,0.111111111111,0.0,609
114,137.0,1,3,191,442,1.0,0.961538461538,0.333333333333,0.111111111111,0.0,611
115,137.0,1,3,191,443,1.0,0.964285714286,0.333333333333,0.111111111111,0.0,612
116,137.0,1,3,191,453,1.0,0.965517241379,0.333333333333,0.111111111111,0.0,613
117,137.0,1,3,191,520,1.0,0.966666666667,0.333333333333,0.111111111111,0.0,614
118,137.0,1,3,191,555,1.0,0.967741935484,0.333333333333,0.111111111111,0.0,615
119,137.0,1,3,191,597,1.0,0.96875,0.333333333333,0.111111111111,0.0,616
120,137.0,1,3,191,640,1.0,0.969696969697,0.333333333333,0.111111111111,0.0,617
121,137.0,1,3,191,659,1.0,0.970588235294,0.333333333333,0.111111111111,0.0,618
122,137.0,1,3,191,734,1.0,0.971428571429,0.333333333333,0.111111111111,0.0,619
123,137.0,1,3,191,738,1.0,0.972222222222,0.333333333333,0.111111111111,0.0,620
124,137.0,1,3,191,751,1.0,0.972972972973,0.333333333333,0.111111111111,0.0,621
125,137.0,1,3,191,821,1.0,0.973684210526,0.333333333333,0.111111111111,0.0,622
126,137.0,1,3,191,848,1.0,0.974358974359,0.333333333333,0.111111111111,0.0,623
127,137.0,1,3,191,948,1.0,0.975,0.333333333333,0.111111111111,0.0,624
128,137.0,1,3,191,974,1.0,0.975609756098,0.333333333333,0.111111111111,0.0,625
129,137.0,1,3,191,990,1.0,0.97619047619,0.333333333333,0.111111111111,0.0,626
130,137.0,1,3,191,1011,1.0,0.976744186047,0.333333333333,0.111111111111,0.0,627
131,137.0,1,3,191,1043,1.0,0.977272727273,0.333333333333,0.111111111111,0.0,628
132,139.0,1,3,146,79,1.0,0.7,0.333333333333,0.111111111111,-0.333333333333,645
133,149.0,1,3,152,1,1.0,0.0,0.333333333333,0.111111111111,0.0,652
134,149.0,2,3,154,1,1.0,0.0,0.666666666667,0.444444444444,0.0,652
135,149.0,1,3,152,2,1.0,0.666666666667,0.333333333333,0.111111111111,0.0,653
136,149.0,1,3,152,73,1.0,0.75,0.333333333333,0.111111111111,0.0,654
137,149.0,1,3,152,226,1.0,0.8,0.333333333333,0.111111111111,0.0,655
138,150.0,3,3,3275,438,1.0,0.0,1.0,1.0,0.0,662
139,169.0,3,3,189,0,1.0,0.0,1.0,1.0,0.0,666
140,169.0,1,3,186,1,1.0,0.0,0.333333333333,0.111111111111,0.0,667
141,169.0,2,3,181,1,1.0,0.0,0.666666666667,0.444444444444,0.0,667
142,169.0,3,3,189,1,1.0,0.0,1.0,1.0,0.0,667
143,169.0,1,3,186,3,1.0,0.75,0.333333333333,0.111111111111,0.0,668
144,169.0,1,3,186,7,1.0,0.833333333333,0.333333333333,0.111111111111,0.0,670
145,169.0,1,3,186,10,1.0,0.875,0.333333333333,0.111111111111,0.0,671
146,169.0,1,3,186,29,1.0,0.888888888889,0.333333333333,0.111111111111,0.0,672
147,169.0,1,3,186,49,1.0,0.9,0.333333333333,0.111111111111,0.0,673
148,169.0,1,3,186,54,1.0,0.909090909091,0.333333333333,0.111111111111,0.0,674
149,172.0,1,3,175,1,1.0,0.0,0.333333333333,0.111111111111,0.0,679
150,172.0,3,3,176,1,1.0,0.0,1.0,1.0,0.0,679
151,172.0,1,3,175,2,1.0,0.857142857143,0.333333333333,0.111111111111,0.0,680
152,172.0,3,3,182,2,1.0,0.7,1.0,1.0,0.333333333333,680
153,192.0,1,3,199,1,1.0,0.0,0.333333333333,0.111111111111,0.0,709
154,192.0,2,3,198,1,1.0,0.0,0.666666666667,0.444444444444,0.0,709
155,192.0,3,3,218,1,1.0,0.0,1.0,1.0,0.0,709
156,192.0,1,3,199,2,1.0,0.75,0.333333333333,0.111111111111,0.0,710
157,192.0,2,3,198,2,1.0,0.5,0.666666666667,0.444444444444,0.0,710
158,192.0,3,3,218,2,1.0,0.0,1.0,1.0,0.0,710
159,192.0,1,3,199,4,1.0,0.8,0.333333333333,0.111111111111,0.0,711
160,192.0,1,3,199,29,1.0,0.833333333333,0.333333333333,0.111111111111,0.0,712
161,192.0,1,3,199,69,1.0,0.857142857143,0.333333333333,0.111111111111,0.0,713
162,207.0,3,3,2174,159,1.0,0.0,1.0,1.0,0.0,735
163,207.0,2,3,2174,160,1.0,0.0,0.666666666667,0.444444444444,-0.333333333333,736
164,207.0,2,3,208,163,1.0,0.666666666667,0.666666666667,0.444444444444,0.0,737
165,207.0,1,3,211,198,1.0,0.888888888889,0.333333333333,0.111111111111,0.0,738
166,207.0,2,3,208,198,1.0,0.75,0.666666666667,0.444444444444,0.0,738
167,207.0,1,3,211,233,1.0,0.9,0.333333333333,0.111111111111,0.0,739
168,207.0,1,3,211,321,1.0,0.916666666667,0.333333333333,0.111111111111,0.0,741
169,215.0,3,3,2435,209,1.0,0.0,1.0,1.0,0.0,781
170,215.0,1,3,217,210,1.0,0.916666666667,0.333333333333,0.111111111111,0.0,782
171,215.0,2,3,2435,210,1.0,0.0,0.666666666667,0.444444444444,-0.333333333333,782
172,215.0,1,3,217,211,1.0,0.923076923077,0.333333333333,0.111111111111,0.0,783
173,215.0,1,3,217,751,1.0,0.928571428571,0.333333333333,0.111111111111,0.0,784
174,236.0,1,3,239,0,1.0,0.0,0.333333333333,0.111111111111,0.0,829
175,236.0,2,3,240,0,1.0,0.0,0.666666666667,0.444444444444,0.0,829
176,236.0,1,3,241,1,1.0,0.0,0.333333333333,0.111111111111,0.0,830
177,236.0,2,3,239,1,1.0,0.0,0.666666666667,0.444444444444,0.0,830
178,236.0,3,3,240,1,1.0,0.0,1.0,1.0,0.0,830
179,253.0,3,3,1225,50,1.0,0.0,1.0,1.0,0.0,896
180,253.0,1,3,1225,51,1.0,0.0,0.333333333333,0.111111111111,-0.666666666667,897
181,253.0,2,3,1147,51,1.0,0.75,0.666666666667,0.444444444444,0.333333333333,897
182,253.0,1,3,1225,52,1.0,0.5,0.333333333333,0.111111111111,-0.666666666667,898
183,268.0,3,3,275,23,1.0,0.0,1.0,1.0,0.0,912
184,268.0,1,3,273,24,1.0,0.888888888889,0.333333333333,0.111111111111,0.0,913
185,268.0,1,3,273,26,1.0,0.9,0.333333333333,0.111111111111,0.0,914
186,268.0,2,3,290,26,1.0,0.666666666667,0.666666666667,0.444444444444,0.0,914
187,268.0,1,3,273,29,1.0,0.909090909091,0.333333333333,0.111111111111,0.0,915
188,268.0,1,3,273,223,1.0,0.916666666667,0.333333333333,0.111111111111,0.0,916
189,268.0,1,3,273,452,1.0,0.769230769231,0.333333333333,0.111111111111,0.0,917
190,268.0,1,3,273,462,1.0,0.785714285714,0.333333333333,0.111111111111,0.0,918
191,288.0,2,3,447,1167,1.0,0.857142857143,0.666666666667,0.444444444444,0.0,940
192,292.0,1,3,294,1,1.0,0.0,0.333333333333,0.111111111111,0.0,946
193,292.0,2,3,297,1,1.0,0.0,0.666666666667,0.444444444444,0.0,946
194,292.0,3,3,355,1,1.0,0.0,1.0,1.0,0.0,946
195,292.0,2,3,297,2,1.0,0.5,0.666666666667,0.444444444444,0.333333333333,947
196,292.0,1,3,294,5,1.0,0.75,0.333333333333,0.111111111111,0.0,948
197,292.0,2,3,297,5,1.0,0.666666666667,0.666666666667,0.444444444444,0.0,948
198,292.0,1,3,294,6,1.0,0.8,0.333333333333,0.111111111111,0.0,949
199,292.0,1,3,294,68,1.0,0.833333333333,0.333333333333,0.111111111111,0.0,950
200,292.0,2,3,297,68,1.0,0.75,0.666666666667,0.444444444444,0.0,950
201,292.0,1,3,294,95,1.0,0.857142857143,0.333333333333,0.111111111111,0.0,951
202,313.0,2,3,608,1094,1.0,0.857142857143,0.666666666667,0.444444444444,0.0,994
203,313.0,3,3,7035,1094,1.0,0.0,1.0,1.0,0.0,994
204,315.0,3,3,8240,1171,1.0,0.0,1.0,1.0,0.0,1000
205,316.0,1,3,320,1,1.0,0.0,0.333333333333,0.111111111111,0.0,1002
206,316.0,2,3,333,1,1.0,0.0,0.666666666667,0.444444444444,0.0,1002
207,316.0,3,3,350,1,1.0,0.0,1.0,1.0,0.0,1002
208,316.0,1,3,320,2,1.0,0.857142857143,0.333333333333,0.111111111111,0.0,1003
209,316.0,2,3,350,2,1.0,0.0,0.666666666667,0.444444444444,0.0,1003
210,316.0,1,3,320,3,1.0,0.875,0.333333333333,0.111111111111,0.0,1004
211,316.0,2,3,333,3,1.0,0.5,0.666666666667,0.444444444444,0.0,1004
212,316.0,3,3,350,3,1.0,0.5,1.0,1.0,0.0,1004
213,316.0,1,3,320,6,1.0,0.888888888889,0.333333333333,0.111111111111,0.0,1005
214,316.0,2,3,350,7,1.0,0.666666666667,0.666666666667,0.444444444444,0.0,1006
215,316.0,1,3,320,28,1.0,0.9,0.333333333333,0.111111111111,0.0,1007
216,316.0,2,3,350,28,1.0,0.75,0.666666666667,0.444444444444,0.0,1007
217,316.0,1,3,320,124,1.0,0.909090909091,0.333333333333,0.111111111111,0.0,1008
218,316.0,2,3,350,124,1.0,0.8,0.666666666667,0.444444444444,0.0,1008
219,316.0,1,3,320,130,1.0,0.916666666667,0.333333333333,0.111111111111,0.0,1009
220,319.0,3,3,3079,375,1.0,0.0,1.0,1.0,0.0,1018
221,319.0,2,3,3079,376,1.0,0.0,0.666666666667,0.444444444444,-0.333333333333,1019
222,319.0,2,3,3079,377,1.0,0.5,0.666666666667,0.444444444444,-0.333333333333,1020
223,322.0,2,3,1772,83,1.0,0.0,0.666666666667,0.444444444444,0.0,1027
224,322.0,1,3,1772,84,1.0,0.0,0.333333333333,0.111111111111,-0.333333333333,1028
225,323.0,1,3,325,0,1.0,0.0,0.333333333333,0.111111111111,0.0,1030
226,323.0,1,3,327,1,1.0,0.0,0.333333333333,0.111111111111,0.0,1031
227,323.0,2,3,326,1,1.0,0.0,0.666666666667,0.444444444444,0.0,1031
228,330.0,2,3,619,11,1.0,0.0,0.666666666667,0.444444444444,0.0,1080
229,330.0,1,3,619,12,1.0,0.0,0.333333333333,0.111111111111,0.0,1081
230,330.0,1,3,619,38,1.0,0.5,0.333333333333,0.111111111111,0.0,1082
231,330.0,1,3,619,71,1.0,0.666666666667,0.333333333333,0.111111111111,0.0,1083
232,330.0,1,3,619,133,1.0,0.75,0.333333333333,0.111111111111,0.0,1084
233,342.0,1,3,345,2,1.0,0.0,0.333333333333,0.111111111111,0.0,1089
234,342.0,2,3,344,2,1.0,0.0,0.666666666667,0.444444444444,0.0,1089
235,342.0,3,3,349,2,1.0,0.0,1.0,1.0,0.0,1089
236,342.0,1,3,345,3,1.0,0.75,0.333333333333,0.111111111111,0.0,1090
237,342.0,2,3,344,4,1.0,0.666666666667,0.666666666667,0.444444444444,0.0,1091
238,342.0,1,3,345,5,1.0,0.8,0.333333333333,0.111111111111,0.0,1092
239,342.0,1,3,345,12,1.0,0.833333333333,0.333333333333,0.111111111111,0.0,1093
240,342.0,1,3,345,33,1.0,0.857142857143,0.333333333333,0.111111111111,0.0,1094
241,342.0,1,3,345,106,1.0,0.875,0.333333333333,0.111111111111,0.0,1095
242,352.0,1,3,366,1,1.0,0.0,0.333333333333,0.111111111111,0.0,1103
243,352.0,2,3,357,1,1.0,0.0,0.666666666667,0.444444444444,0.0,1103
244,352.0,3,3,367,1,1.0,0.0,1.0,1.0,0.0,1103
245,352.0,1,3,366,2,1.0,0.666666666667,0.333333333333,0.111111111111,0.0,1104
246,352.0,3,3,367,2,1.0,0.0,1.0,1.0,0.0,1104
247,352.0,1,3,366,46,1.0,0.75,0.333333333333,0.111111111111,0.0,1105
248,352.0,2,3,357,46,1.0,0.75,0.666666666667,0.444444444444,0.0,1105
249,362.0,1,3,363,1,1.0,0.0,0.333333333333,0.111111111111,0.0,1123
250,362.0,2,3,368,1,1.0,0.0,0.666666666667,0.444444444444,0.0,1123
251,362.0,3,3,370,1,1.0,0.0,1.0,1.0,0.0,1123
252,362.0,3,3,370,2,1.0,0.8,1.0,1.0,0.666666666667,1124
253,362.0,2,3,363,29,1.0,0.9,0.666666666667,0.444444444444,0.333333333333,1125
254,362.0,2,3,363,39,1.0,0.909090909091,0.666666666667,0.444444444444,0.333333333333,1126
255,362.0,3,3,370,39,1.0,0.833333333333,1.0,1.0,0.333333333333,1126
256,362.0,2,3,363,91,1.0,0.916666666667,0.666666666667,0.444444444444,0.333333333333,1127
257,385.0,3,3,4131,877,1.0,0.0,1.0,1.0,0.0,1163
258,385.0,1,3,391,879,1.0,0.833333333333,0.333333333333,0.111111111111,0.0,1164
259,426.0,3,3,597,4,1.0,0.0,1.0,1.0,0.0,1224
260,426.0,1,3,597,5,1.0,0.0,0.333333333333,0.111111111111,-0.666666666667,1225
261,426.0,2,3,428,6,1.0,0.75,0.666666666667,0.444444444444,0.333333333333,1226
262,426.0,1,3,597,7,1.0,0.5,0.333333333333,0.111111111111,-0.666666666667,1227
263,431.0,3,3,3276,433,1.0,0.0,1.0,1.0,0.0,1238
264,433.0,2,3,445,1,1.0,0.0,0.666666666667,0.444444444444,0.0,1248
265,433.0,3,3,458,1,1.0,0.0,1.0,1.0,0.0,1248
266,433.0,1,3,435,2,1.0,0.666666666667,0.333333333333,0.111111111111,0.0,1249
267,433.0,3,3,458,2,1.0,0.0,1.0,1.0,0.0,1249
268,433.0,1,3,435,3,1.0,0.833333333333,0.333333333333,0.111111111111,0.0,1250
269,433.0,1,3,435,24,1.0,0.857142857143,0.333333333333,0.111111111111,0.0,1251
270,433.0,1,3,435,26,1.0,0.875,0.333333333333,0.111111111111,0.0,1252
271,433.0,1,3,435,343,1.0,0.888888888889,0.333333333333,0.111111111111,0.0,1253
272,433.0,1,3,435,835,1.0,0.9,0.333333333333,0.111111111111,0.0,1254
273,450.0,2,3,1135,1241,1.0,0.0,0.666666666667,0.444444444444,-0.333333333333,1302
274,452.0,1,3,454,458,1.0,0.857142857143,0.333333333333,0.111111111111,0.0,1310
275,452.0,2,3,3422,458,1.0,0.0,0.666666666667,0.444444444444,0.0,1310
276,452.0,1,3,454,463,1.0,0.875,0.333333333333,0.111111111111,0.0,1311
277,452.0,1,3,454,701,1.0,0.888888888889,0.333333333333,0.111111111111,0.0,1312
278,455.0,2,3,599,3,1.0,0.0,0.666666666667,0.444444444444,0.0,1316
279,455.0,1,3,481,101,1.0,0.857142857143,0.333333333333,0.111111111111,0.0,1317
280,456.0,3,3,3158,384,1.0,0.0,1.0,1.0,0.0,1324
281,457.0,3,3,4066,637,1.0,0.0,1.0,1.0,0.0,1332
282,457.0,3,3,4066,638,1.0,0.0,1.0,1.0,0.0,1333
283,463.0,2,3,466,0,1.0,0.0,0.666666666667,0.444444444444,0.0,1336
284,463.0,2,3,467,1,1.0,0.0,0.666666666667,0.444444444444,0.0,1337
285,463.0,3,3,466,1,1.0,0.0,1.0,1.0,0.0,1337
286,463.0,1,3,465,2,1.0,0.833333333333,0.333333333333,0.111111111111,0.0,1338
287,463.0,2,3,466,2,1.0,0.5,0.666666666667,0.444444444444,-0.333333333333,1338
288,463.0,3,3,467,2,1.0,0.833333333333,1.0,1.0,0.333333333333,1338
289,463.0,1,3,465,499,1.0,0.9,0.333333333333,0.111111111111,0.0,1340
290,463.0,2,3,467,499,1.0,0.857142857143,0.666666666667,0.444444444444,0.0,1340
291,463.0,1,3,465,501,1.0,0.916666666667,0.333333333333,0.111111111111,0.0,1341
292,463.0,1,3,465,968,1.0,0.923076923077,0.333333333333,0.111111111111,0.0,1342
293,468.0,1,3,469,1,1.0,0.0,0.333333333333,0.111111111111,0.0,1346
294,468.0,2,3,474,1,1.0,0.0,0.666666666667,0.444444444444,0.0,1346
295,471.0,3,3,1797,81,1.0,0.0,1.0,1.0,0.0,1362
296,471.0,1,3,518,82,1.0,0.8,0.333333333333,0.111111111111,-0.333333333333,1363
297,471.0,2,3,472,82,1.0,0.888888888889,0.666666666667,0.444444444444,0.333333333333,1363
298,471.0,2,3,472,251,1.0,0.9,0.666666666667,0.444444444444,0.333333333333,1364
299,471.0,1,3,518,763,1.0,0.833333333333,0.333333333333,0.111111111111,-0.333333333333,1365
300,471.0,1,3,518,774,1.0,0.857142857143,0.333333333333,0.111111111111,-0.333333333333,1366
301,471.0,2,3,472,774,1.0,0.909090909091,0.666666666667,0.444444444444,0.333333333333,1366
302,471.0,2,3,472,918,1.0,0.916666666667,0.666666666667,0.444444444444,0.333333333333,1367
303,478.0,2,3,2384,191,1.0,0.0,0.666666666667,0.444444444444,0.0,1378
304,479.0,1,3,495,1,1.0,0.0,0.333333333333,0.111111111111,0.0,1379
305,479.0,2,3,502,1,1.0,0.0,0.666666666667,0.444444444444,0.0,1379
306,479.0,3,3,516,1,1.0,0.0,1.0,1.0,0.0,1379
307,479.0,1,3,516,2,1.0,0.0,0.333333333333,0.111111111111,0.0,1380
308,479.0,1,3,516,66,1.0,0.5,0.333333333333,0.111111111111,0.0,1381
309,480.0,2,3,2273,170,1.0,0.0,0.666666666667,0.444444444444,0.0,1385
310,480.0,1,3,501,171,1.0,0.5,0.333333333333,0.111111111111,0.0,1386
311,480.0,2,3,2273,171,1.0,0.0,0.666666666667,0.444444444444,0.0,1386
312,487.0,1,3,488,2,1.0,0.75,0.333333333333,0.111111111111,0.0,1401
313,487.0,2,3,497,2,1.0,0.0,0.666666666667,0.444444444444,0.0,1401
314,487.0,1,3,488,41,1.0,0.833333333333,0.333333333333,0.111111111111,0.0,1402
315,491.0,2,3,2605,331,1.0,0.0,0.666666666667,0.444444444444,0.0,1405
316,503.0,2,3,509,1,1.0,0.0,0.666666666667,0.444444444444,0.0,1407
317,503.0,3,3,550,1,1.0,0.0,1.0,1.0,0.0,1407
318,503.0,1,3,515,2,1.0,0.75,0.333333333333,0.111111111111,0.0,1408
319,503.0,3,3,550,2,1.0,0.0,1.0,1.0,0.0,1408
320,503.0,3,3,550,3,1.0,0.5,1.0,1.0,0.333333333333,1409
