,QuestionId,AnsRank,Ans_count,AnsId,Age_vot,Votes,ReScore,Norm_Pos,Norm_Pos_2,Norm_DRank,index
0,3.0,2,7,9,1,1.0,0.0,0.285714285714,0.0816326530612,0.0,21
1,3.0,3,7,11,1,1.0,0.0,0.428571428571,0.183673469388,0.0,21
2,3.0,4,7,35,1,1.0,0.0,0.571428571429,0.326530612245,0.0,21
3,3.0,5,7,143,1,1.0,0.0,0.714285714286,0.510204081633,0.0,21
4,3.0,6,7,15,1,1.0,0.0,0.857142857143,0.734693877551,0.0,21
5,3.0,7,7,12,1,1.0,0.0,1.0,1.0,0.0,21
6,3.0,1,7,109,2,1.0,0.5,0.142857142857,0.0204081632653,-0.142857142857,22
7,3.0,3,7,11,2,1.0,0.75,0.428571428571,0.183673469388,0.285714285714,22
8,3.0,6,7,15,2,1.0,-0.5,0.857142857143,0.734693877551,-0.142857142857,22
9,3.0,1,7,109,3,1.0,0.833333333333,0.142857142857,0.0204081632653,0.0,23
10,7.0,7,7,15391,1469,1.0,0.0,1.0,1.0,0.0,73
11,25.0,3,7,2978,346,1.0,0.0,0.428571428571,0.183673469388,0.0,160
12,25.0,4,7,1813,346,1.0,0.0,0.571428571429,0.326530612245,0.0,160
13,25.0,2,7,2978,347,1.0,0.0,0.285714285714,0.0816326530612,-0.142857142857,161
14,25.0,3,7,1813,347,1.0,0.0,0.428571428571,0.183673469388,-0.142857142857,161
15,63.0,7,7,1198,48,1.0,0.0,1.0,1.0,0.0,345
16,63.0,1,7,500,49,1.0,0.75,0.142857142857,0.0204081632653,-0.142857142857,346
17,63.0,2,7,65,49,1.0,0.875,0.285714285714,0.0816326530612,0.142857142857,346
18,63.0,3,7,73,49,1.0,0.75,0.428571428571,0.183673469388,0.0,346
19,63.0,4,7,1198,49,1.0,0.0,0.571428571429,0.326530612245,-0.142857142857,346
20,63.0,1,7,500,50,1.0,0.8,0.142857142857,0.0204081632653,-0.142857142857,347
21,63.0,7,7,65,50,1.0,0.9,1.0,1.0,0.857142857143,347
22,63.0,1,7,500,51,1.0,0.833333333333,0.142857142857,0.0204081632653,-0.142857142857,348
23,63.0,2,7,1198,51,1.0,0.5,0.285714285714,0.0816326530612,-0.285714285714,348
24,84.0,3,7,102,0,1.0,0.0,0.428571428571,0.183673469388,0.0,399
25,108.0,7,7,3322,871,1.0,0.0,1.0,1.0,0.0,518
26,108.0,2,7,3322,872,1.0,0.0,0.285714285714,0.0816326530612,-0.571428571429,519
27,108.0,3,7,2909,872,1.0,0.5,0.428571428571,0.183673469388,-0.142857142857,519
28,108.0,1,7,166,1021,1.0,0.947368421053,0.142857142857,0.0204081632653,0.0,520
29,108.0,2,7,2909,1044,1.0,0.571428571429,0.285714285714,0.0816326530612,-0.285714285714,521
30,207.0,6,7,2897,337,1.0,0.0,0.857142857143,0.734693877551,0.0,747
31,207.0,2,7,2897,338,1.0,0.0,0.285714285714,0.0816326530612,-0.142857142857,748
32,207.0,7,7,2927,338,1.0,-0.5,1.0,1.0,0.0,748
33,207.0,2,7,2897,346,1.0,0.5,0.285714285714,0.0816326530612,-0.142857142857,749
34,207.0,2,7,2927,491,1.0,-0.666666666667,0.285714285714,0.0816326530612,-0.714285714286,751
35,207.0,3,7,2903,491,1.0,0.5,0.428571428571,0.183673469388,0.0,751
36,207.0,4,7,2174,491,1.0,0.5,0.571428571429,0.326530612245,0.0,751
37,207.0,1,7,211,492,1.0,0.941176470588,0.142857142857,0.0204081632653,0.0,752
38,207.0,1,7,211,639,1.0,0.947368421053,0.142857142857,0.0204081632653,0.0,753
39,207.0,1,7,211,710,1.0,0.95,0.142857142857,0.0204081632653,0.0,754
40,207.0,2,7,2903,710,1.0,0.666666666667,0.285714285714,0.0816326530612,-0.142857142857,754
41,207.0,7,7,2903,770,1.0,0.75,1.0,1.0,0.571428571429,755
42,441.0,6,7,3372,448,1.0,0.0,0.857142857143,0.734693877551,0.0,1270
43,441.0,1,7,442,449,1.0,0.909090909091,0.142857142857,0.0204081632653,0.0,1271
44,441.0,2,7,3372,449,1.0,0.0,0.285714285714,0.0816326530612,-0.428571428571,1271
45,441.0,2,7,3372,450,1.0,0.5,0.285714285714,0.0816326530612,-0.428571428571,1272
46,441.0,2,7,444,459,1.0,0.857142857143,0.285714285714,0.0816326530612,0.0,1273
47,441.0,2,7,444,619,1.0,0.875,0.285714285714,0.0816326530612,0.0,1274
48,523.0,3,7,528,0,1.0,0.0,0.428571428571,0.183673469388,0.0,1467
49,523.0,4,7,527,0,1.0,0.0,0.571428571429,0.326530612245,0.0,1467
50,523.0,5,7,526,0,1.0,0.0,0.714285714286,0.510204081633,0.0,1467
51,913.0,5,7,10488,1087,1.0,0.0,0.714285714286,0.510204081633,0.0,2158
52,913.0,3,7,1760,1093,1.0,0.571428571429,0.428571428571,0.183673469388,0.0,2159
53,913.0,1,7,915,1098,1.0,0.947368421053,0.142857142857,0.0204081632653,0.0,2160
54,1071.0,6,7,12417,1202,1.0,0.0,0.857142857143,0.734693877551,0.0,2349
55,1071.0,1,7,1074,1203,1.0,0.8125,0.142857142857,0.0204081632653,-0.142857142857,2350
56,1071.0,1,7,1072,1205,1.0,0.923076923077,0.142857142857,0.0204081632653,0.0,2351
57,1071.0,7,7,1072,1212,1.0,0.928571428571,1.0,1.0,0.857142857143,2352
58,1273.0,6,7,12254,1290,1.0,0.0,0.857142857143,0.734693877551,0.0,2634
59,1273.0,7,7,8273,1290,1.0,0.0,1.0,1.0,0.0,2634
60,1273.0,1,7,1316,1291,1.0,0.833333333333,0.142857142857,0.0204081632653,-0.142857142857,2635
61,1273.0,2,7,1274,1291,1.0,0.5,0.285714285714,0.0816326530612,-0.285714285714,2635
62,1273.0,3,7,1298,1291,1.0,0.75,0.428571428571,0.183673469388,0.0,2635
63,1273.0,4,7,1276,1291,1.0,0.857142857143,0.571428571429,0.326530612245,0.428571428571,2635
64,1273.0,1,7,1316,1316,1.0,0.857142857143,0.142857142857,0.0204081632653,-0.142857142857,2636
65,1273.0,2,7,1276,1316,1.0,0.875,0.285714285714,0.0816326530612,0.142857142857,2636
66,1273.0,2,7,1276,1350,1.0,0.888888888889,0.285714285714,0.0816326530612,0.142857142857,2637
67,1273.0,1,7,1316,1390,1.0,0.875,0.142857142857,0.0204081632653,-0.142857142857,2638
68,1273.0,1,7,1316,1393,1.0,0.888888888889,0.142857142857,0.0204081632653,0.0,2639
69,1323.0,7,7,5371,812,1.0,0.0,1.0,1.0,0.0,2712
70,1323.0,4,7,5371,813,1.0,0.0,0.571428571429,0.326530612245,-0.285714285714,2713
71,1395.0,5,7,2221,802,1.0,0.0,0.714285714286,0.510204081633,-0.142857142857,2830
72,1395.0,6,7,5330,802,1.0,0.0,0.857142857143,0.734693877551,-0.142857142857,2830
73,1395.0,1,7,1400,803,1.0,0.857142857143,0.142857142857,0.0204081632653,0.0,2831
74,1969.0,7,7,5605,784,1.0,0.0,1.0,1.0,0.0,3676
75,1969.0,2,7,1973,785,1.0,0.95652173913,0.285714285714,0.0816326530612,0.142857142857,3677
76,1969.0,2,7,1976,786,1.0,0.8,0.285714285714,0.0816326530612,-0.285714285714,3678
77,1969.0,3,7,1973,786,1.0,0.96,0.428571428571,0.183673469388,0.285714285714,3678
78,1969.0,2,7,1973,787,1.0,0.961538461538,0.285714285714,0.0816326530612,0.142857142857,3679
79,2045.0,4,7,11833,1028,1.0,0.0,0.571428571429,0.326530612245,0.0,3794
80,2045.0,1,7,2053,1030,1.0,0.9375,0.142857142857,0.0204081632653,0.0,3795
81,2045.0,1,7,2053,1262,1.0,0.944444444444,0.142857142857,0.0204081632653,0.0,3796
82,2079.0,6,7,3517,1114,1.0,0.0,0.857142857143,0.734693877551,-0.142857142857,3865
83,2079.0,3,7,2099,1115,1.0,0.8,0.428571428571,0.183673469388,0.142857142857,3866
84,2685.0,5,7,12195,938,1.0,0.0,0.714285714286,0.510204081633,0.0,4783
85,2685.0,2,7,2686,939,1.0,0.909090909091,0.285714285714,0.0816326530612,0.0,4784
86,2685.0,1,7,2687,944,1.0,0.96,0.142857142857,0.0204081632653,0.0,4785
87,2685.0,2,7,4422,944,1.0,0.833333333333,0.285714285714,0.0816326530612,-0.285714285714,4785
88,2685.0,3,7,2686,944,1.0,0.916666666667,0.428571428571,0.183673469388,0.142857142857,4785
89,2685.0,1,7,2687,952,1.0,0.964285714286,0.142857142857,0.0204081632653,0.0,4786
90,2685.0,1,7,2687,998,1.0,0.965517241379,0.142857142857,0.0204081632653,0.0,4787
91,2685.0,2,7,2686,998,1.0,0.923076923077,0.285714285714,0.0816326530612,0.0,4787
92,2685.0,1,7,2687,1004,1.0,0.966666666667,0.142857142857,0.0204081632653,0.0,4788
93,2685.0,2,7,3883,1004,1.0,0.875,0.285714285714,0.0816326530612,-0.142857142857,4788
94,2685.0,3,7,2686,1004,1.0,0.928571428571,0.428571428571,0.183673469388,0.142857142857,4788
95,2767.0,7,7,2779,4,1.0,0.0,1.0,1.0,0.0,4902
96,2767.0,1,7,2771,5,1.0,0.75,0.142857142857,0.0204081632653,0.0,4903
97,2767.0,3,7,2776,5,1.0,0.75,0.428571428571,0.183673469388,0.142857142857,4903
98,2767.0,5,7,2779,5,1.0,0.0,0.714285714286,0.510204081633,-0.142857142857,4903
99,2767.0,1,7,2771,8,1.0,0.8,0.142857142857,0.0204081632653,0.0,4904
100,2767.0,1,7,2771,28,1.0,0.833333333333,0.142857142857,0.0204081632653,0.0,4905
101,2767.0,1,7,2771,63,1.0,0.857142857143,0.142857142857,0.0204081632653,0.0,4906
102,2767.0,1,7,2771,127,1.0,0.875,0.142857142857,0.0204081632653,0.0,4907
103,2826.0,1,7,2833,486,1.0,0.941176470588,0.142857142857,0.0204081632653,0.0,5064
104,2826.0,2,7,2827,486,1.0,0.857142857143,0.285714285714,0.0816326530612,0.0,5064
105,2826.0,3,7,2926,486,1.0,0.666666666667,0.428571428571,0.183673469388,0.0,5064
106,2826.0,6,7,4818,486,1.0,0.0,0.857142857143,0.734693877551,0.285714285714,5064
107,3466.0,4,7,3664,71,1.0,0.0,0.571428571429,0.326530612245,0.0,5862
108,3466.0,1,7,3488,200,1.0,0.5,0.142857142857,0.0204081632653,-0.142857142857,5863
109,3876.0,4,7,6981,527,1.0,0.0,0.571428571429,0.326530612245,0.0,6362
110,3876.0,1,7,3908,528,1.0,0.875,0.142857142857,0.0204081632653,0.0,6363
111,4701.0,5,7,10777,373,1.0,0.0,0.714285714286,0.510204081633,0.0,7208
112,4701.0,6,7,10782,373,1.0,0.0,0.857142857143,0.734693877551,0.0,7208
113,4801.0,1,7,4845,10,1.0,0.0,0.142857142857,0.0204081632653,-0.285714285714,7330
114,4801.0,1,7,4845,77,1.0,0.666666666667,0.142857142857,0.0204081632653,-0.142857142857,7331
115,4873.0,6,7,9896,424,1.0,0.0,0.857142857143,0.734693877551,0.142857142857,7429
