,AnsId,QuestionId,index,Votes,AnsRank,Age_vot,ReScore,Norm_Pos,Norm_Pos_2,Norm_DRank
603,40,21.0,120,0.0,3,328,0.666666666667,0.6,0.36,0.4
604,2928,21.0,120,2.0,4,328,0.0,0.8,0.64,0.0
605,2358,21.0,120,0.0,5,328,0.0,1.0,1.0,0.0
606,80,21.0,121,1.0,1,329,0.75,0.2,0.04,0.0
607,2928,21.0,121,1.0,2,329,0.0,0.4,0.16,-0.4
608,2912,21.0,121,1.0,3,329,0.5,0.6,0.36,0.0
609,40,21.0,121,0.0,4,329,0.666666666667,0.8,0.64,0.4
610,2358,21.0,121,0.0,5,329,0.0,1.0,1.0,0.0
611,80,21.0,122,1.0,1,336,0.4,0.2,0.04,-0.4
612,2928,21.0,122,0.0,2,336,0.0,0.4,0.16,-0.4
613,2912,21.0,122,0.0,3,336,0.5,0.6,0.36,0.2
614,40,21.0,122,0.0,4,336,0.666666666667,0.8,0.64,0.6
615,2358,21.0,122,0.0,5,336,0.0,1.0,1.0,0.0
616,80,21.0,123,0.0,1,339,0.4,0.2,0.04,-0.6
617,2928,21.0,123,1.0,2,339,0.666666666667,0.4,0.16,0.2
618,2912,21.0,123,0.0,3,339,0.5,0.6,0.36,0.0
619,40,21.0,123,0.0,4,339,0.666666666667,0.8,0.64,0.4
620,2358,21.0,123,0.0,5,339,0.0,1.0,1.0,0.0
621,80,21.0,124,0.0,1,363,0.4,0.2,0.04,-0.6
622,2928,21.0,124,1.0,2,363,0.75,0.4,0.16,0.2
623,2912,21.0,124,0.0,3,363,0.5,0.6,0.36,0.0
624,40,21.0,124,0.0,4,363,0.666666666667,0.8,0.64,0.4
625,2358,21.0,124,0.0,5,363,0.0,1.0,1.0,0.0
718,67,25.0,153,0.0,1,90,0.75,0.2,0.04,0.0
719,49,25.0,153,0.0,2,90,0.666666666667,0.4,0.16,0.0
720,36,25.0,153,1.0,3,90,0.0,0.6,0.36,0.0
721,27,25.0,153,0.0,4,90,0.0,0.8,0.64,0.0
722,29,25.0,153,0.0,5,90,0.0,1.0,1.0,0.0
723,67,25.0,154,0.0,1,91,0.75,0.2,0.04,0.0
724,49,25.0,154,0.0,2,91,0.666666666667,0.4,0.16,0.0
725,27,25.0,154,0.0,3,91,0.0,0.6,0.36,0.0
726,29,25.0,154,0.0,4,91,0.0,0.8,0.64,0.0
727,36,25.0,154,1.0,5,91,0.0,1.0,1.0,0.0
728,67,25.0,155,1.0,1,97,0.8,0.2,0.04,0.0
729,49,25.0,155,0.0,2,97,0.666666666667,0.4,0.16,0.0
730,27,25.0,155,0.0,3,97,0.0,0.6,0.36,0.0
731,29,25.0,155,0.0,4,97,0.0,0.8,0.64,0.0
732,36,25.0,155,0.0,5,97,0.0,1.0,1.0,0.0
733,67,25.0,156,1.0,1,102,0.833333333333,0.2,0.04,0.0
734,49,25.0,156,1.0,2,102,0.75,0.4,0.16,0.0
735,27,25.0,156,0.0,3,102,0.0,0.6,0.36,0.0
736,29,25.0,156,0.0,4,102,0.0,0.8,0.64,0.0
737,36,25.0,156,0.0,5,102,0.0,1.0,1.0,0.0
738,67,25.0,157,1.0,1,128,0.857142857143,0.2,0.04,0.0
739,49,25.0,157,0.0,2,128,0.75,0.4,0.16,0.0
740,27,25.0,157,0.0,3,128,0.0,0.6,0.36,0.0
741,29,25.0,157,0.0,4,128,0.0,0.8,0.64,0.0
742,36,25.0,157,0.0,5,128,0.0,1.0,1.0,0.0
743,67,25.0,158,1.0,1,162,0.875,0.2,0.04,0.0
744,49,25.0,158,0.0,2,162,0.75,0.4,0.16,0.0
745,27,25.0,158,0.0,3,162,0.0,0.6,0.36,0.0
746,29,25.0,158,0.0,4,162,0.0,0.8,0.64,0.0
747,36,25.0,158,0.0,5,162,0.0,1.0,1.0,0.0
748,67,25.0,159,3.0,1,344,0.888888888889,0.2,0.04,0.0
749,49,25.0,159,0.0,2,344,0.75,0.4,0.16,0.0
750,27,25.0,159,0.0,3,344,0.0,0.6,0.36,0.0
751,29,25.0,159,0.0,4,344,0.0,0.8,0.64,0.0
752,36,25.0,159,0.0,5,344,0.0,1.0,1.0,0.0
907,41,28.0,190,0.0,1,1144,0.933333333333,0.2,0.04,0.0
908,58,28.0,190,0.0,2,1144,0.75,0.4,0.16,0.0
909,51,28.0,190,0.0,3,1144,0.0,0.6,0.36,0.0
910,1995,28.0,190,1.0,4,1144,0.0,0.8,0.64,0.0
911,168,28.0,190,0.0,5,1144,0.0,1.0,1.0,0.0
912,41,28.0,191,0.0,1,1146,0.933333333333,0.2,0.04,0.0
913,51,28.0,191,1.0,2,1146,0.5,0.4,0.16,-0.2
914,58,28.0,191,0.0,3,1146,0.75,0.6,0.36,0.2
915,1995,28.0,191,0.0,4,1146,0.0,0.8,0.64,0.0
916,168,28.0,191,0.0,5,1146,0.0,1.0,1.0,0.0
1037,57,38.0,247,0.0,1,306,0.923076923077,0.2,0.04,0.0
1038,133,38.0,247,0.0,2,306,0.0,0.4,0.16,-0.4
1039,47,38.0,247,0.0,3,306,0.5,0.6,0.36,0.0
1040,48,38.0,247,0.0,4,306,0.666666666667,0.8,0.64,0.4
1041,2846,38.0,247,3.0,5,306,0.0,1.0,1.0,0.0
1042,2846,38.0,248,1.0,1,307,0.0,0.2,0.04,-0.6
1043,57,38.0,248,0.0,2,307,0.923076923077,0.4,0.16,0.2
1044,133,38.0,248,0.0,3,307,0.0,0.6,0.36,-0.4
1045,47,38.0,248,0.0,4,307,0.5,0.8,0.64,0.2
1046,48,38.0,248,0.0,5,307,0.666666666667,1.0,1.0,0.6
1047,2846,38.0,249,1.0,1,315,0.75,0.2,0.04,-0.2
1048,57,38.0,249,1.0,2,315,0.928571428571,0.4,0.16,0.2
1049,133,38.0,249,0.0,3,315,0.0,0.6,0.36,-0.4
1050,47,38.0,249,0.0,4,315,0.5,0.8,0.64,0.0
1051,48,38.0,249,0.0,5,315,0.666666666667,1.0,1.0,0.4
1052,2846,38.0,250,1.0,1,320,0.8,0.2,0.04,-0.2
1053,57,38.0,250,0.0,2,320,0.928571428571,0.4,0.16,0.2
1054,133,38.0,250,0.0,3,320,0.0,0.6,0.36,-0.4
1055,47,38.0,250,0.0,4,320,0.5,0.8,0.64,0.0
1056,48,38.0,250,0.0,5,320,0.666666666667,1.0,1.0,0.4
1057,2846,38.0,251,1.0,1,414,0.833333333333,0.2,0.04,-0.2
1058,57,38.0,251,0.0,2,414,0.928571428571,0.4,0.16,0.2
1059,133,38.0,251,0.0,3,414,0.0,0.6,0.36,-0.4
1060,47,38.0,251,0.0,4,414,0.5,0.8,0.64,0.0
1061,48,38.0,251,0.0,5,414,0.666666666667,1.0,1.0,0.4
1062,2846,38.0,252,1.0,1,728,0.857142857143,0.2,0.04,-0.2
1063,57,38.0,252,0.0,2,728,0.928571428571,0.4,0.16,0.2
1064,133,38.0,252,0.0,3,728,0.0,0.6,0.36,-0.4
1065,47,38.0,252,0.0,4,728,0.5,0.8,0.64,0.0
1066,48,38.0,252,0.0,5,728,0.666666666667,1.0,1.0,0.4
1067,2846,38.0,253,1.0,1,730,0.875,0.2,0.04,-0.2
1068,57,38.0,253,0.0,2,730,0.928571428571,0.4,0.16,0.2
1069,133,38.0,253,0.0,3,730,0.0,0.6,0.36,-0.4
1070,47,38.0,253,0.0,4,730,0.5,0.8,0.64,0.0
1071,48,38.0,253,0.0,5,730,0.666666666667,1.0,1.0,0.4
1072,2846,38.0,254,1.0,1,731,0.888888888889,0.2,0.04,-0.2
1073,57,38.0,254,0.0,2,731,0.928571428571,0.4,0.16,0.2
1074,133,38.0,254,0.0,3,731,0.0,0.6,0.36,-0.4
1075,47,38.0,254,0.0,4,731,0.5,0.8,0.64,0.0
1076,48,38.0,254,0.0,5,731,0.666666666667,1.0,1.0,0.4
1077,2846,38.0,255,1.0,1,739,0.9,0.2,0.04,-0.2
1078,57,38.0,255,0.0,2,739,0.928571428571,0.4,0.16,0.2
1079,133,38.0,255,0.0,3,739,0.0,0.6,0.36,-0.4
1080,47,38.0,255,0.0,4,739,0.5,0.8,0.64,0.0
1081,48,38.0,255,0.0,5,739,0.666666666667,1.0,1.0,0.4
1082,2846,38.0,256,1.0,1,1235,0.909090909091,0.2,0.04,-0.2
1083,57,38.0,256,0.0,2,1235,0.928571428571,0.4,0.16,0.2
1084,133,38.0,256,0.0,3,1235,0.0,0.6,0.36,-0.4
1085,47,38.0,256,0.0,4,1235,0.5,0.8,0.64,0.0
1086,48,38.0,256,0.0,5,1235,0.666666666667,1.0,1.0,0.4
1087,2846,38.0,257,1.0,1,1413,0.916666666667,0.2,0.04,-0.2
1088,57,38.0,257,1.0,2,1413,0.933333333333,0.4,0.16,0.2
1089,133,38.0,257,0.0,3,1413,0.0,0.6,0.36,-0.4
1090,47,38.0,257,0.0,4,1413,0.5,0.8,0.64,0.0
1091,48,38.0,257,0.0,5,1413,0.666666666667,1.0,1.0,0.4
1314,65,63.0,339,0.0,1,8,0.833333333333,0.2,0.04,0.0
1315,75,63.0,339,0.0,2,8,0.0,0.4,0.16,0.0
1316,73,63.0,339,0.0,3,8,0.0,0.6,0.36,0.0
1317,77,63.0,339,0.0,4,8,0.0,0.8,0.64,0.0
1318,500,63.0,339,2.0,5,8,0.0,1.0,1.0,0.0
1319,500,63.0,340,1.0,1,9,0.0,0.2,0.04,-0.4
1320,73,63.0,340,1.0,2,9,0.5,0.4,0.16,0.0
1321,65,63.0,340,2.0,3,9,0.857142857143,0.6,0.36,0.4
1322,75,63.0,340,0.0,4,9,0.0,0.8,0.64,0.0
1323,77,63.0,340,0.0,5,9,0.0,1.0,1.0,0.0
1324,500,63.0,341,1.0,1,15,0.666666666667,0.2,0.04,-0.2
1325,73,63.0,341,0.0,2,15,0.5,0.4,0.16,-0.2
1326,65,63.0,341,0.0,3,15,0.857142857143,0.6,0.36,0.4
1327,75,63.0,341,0.0,4,15,0.0,0.8,0.64,0.0
1328,77,63.0,341,0.0,5,15,0.0,1.0,1.0,0.0
1492,72,64.0,364,1.0,1,2,0.8,0.2,0.04,0.0
1493,70,64.0,364,0.0,2,2,0.0,0.4,0.16,0.0
1494,68,64.0,364,0.0,3,2,0.0,0.6,0.36,0.0
1495,71,64.0,364,0.0,4,2,0.0,0.8,0.64,0.0
1496,69,64.0,364,1.0,5,2,0.0,1.0,1.0,0.0
1497,72,64.0,365,1.0,1,3,0.833333333333,0.2,0.04,0.0
1498,69,64.0,365,1.0,2,3,0.0,0.4,0.16,0.0
1499,70,64.0,365,0.0,3,3,0.0,0.6,0.36,0.0
1500,68,64.0,365,0.0,4,3,0.0,0.8,0.64,0.0
1501,71,64.0,365,0.0,5,3,0.0,1.0,1.0,0.0
1502,72,64.0,366,0.0,1,6,0.833333333333,0.2,0.04,0.0
1503,71,64.0,366,1.0,2,6,0.5,0.4,0.16,0.0
1504,70,64.0,366,1.0,3,6,0.5,0.6,0.36,0.0
1505,68,64.0,366,1.0,4,6,0.5,0.8,0.64,0.0
1506,69,64.0,366,1.0,5,6,0.5,1.0,1.0,0.0
1507,72,64.0,367,1.0,1,14,0.857142857143,0.2,0.04,0.0
1508,71,64.0,367,0.0,2,14,0.5,0.4,0.16,0.0
1509,70,64.0,367,0.0,3,14,0.5,0.6,0.36,0.0
1510,68,64.0,367,0.0,4,14,0.5,0.8,0.64,0.0
1511,69,64.0,367,0.0,5,14,0.5,1.0,1.0,0.0
1512,72,64.0,368,1.0,1,20,0.875,0.2,0.04,0.0
1513,69,64.0,368,1.0,2,20,0.666666666667,0.4,0.16,0.0
1514,71,64.0,368,0.0,3,20,0.5,0.6,0.36,0.0
1515,70,64.0,368,0.0,4,20,0.5,0.8,0.64,0.0
1516,68,64.0,368,0.0,5,20,0.5,1.0,1.0,0.0
1517,72,64.0,369,1.0,1,30,0.888888888889,0.2,0.04,0.0
1518,69,64.0,369,0.0,2,30,0.666666666667,0.4,0.16,0.0
1519,71,64.0,369,0.0,3,30,0.5,0.6,0.36,0.0
1520,70,64.0,369,0.0,4,30,0.5,0.8,0.64,0.0
1521,68,64.0,369,0.0,5,30,0.5,1.0,1.0,0.0
1522,72,64.0,370,2.0,1,1335,0.9,0.2,0.04,0.0
1523,70,64.0,370,1.0,2,1335,0.666666666667,0.4,0.16,0.0
1524,71,64.0,370,1.0,3,1335,0.666666666667,0.6,0.36,0.0
1525,69,64.0,370,0.0,4,1335,0.666666666667,0.8,0.64,0.0
1526,68,64.0,370,0.0,5,1335,0.5,1.0,1.0,0.0
2364,166,108.0,503,0.0,1,50,0.888888888889,0.2,0.04,0.0
2365,119,108.0,503,0.0,2,50,0.25,0.4,0.16,-0.2
2366,112,108.0,503,0.0,3,50,0.666666666667,0.6,0.36,0.2
2367,170,108.0,503,0.0,4,50,0.0,0.8,0.64,0.0
2368,894,108.0,503,1.0,5,50,0.0,1.0,1.0,0.0
2369,166,108.0,504,2.0,1,51,0.9,0.2,0.04,0.0
2370,894,108.0,504,1.0,2,51,0.0,0.4,0.16,-0.4
2371,119,108.0,504,0.0,3,51,0.25,0.6,0.36,0.0
2372,112,108.0,504,0.0,4,51,0.666666666667,0.8,0.64,0.4
2373,170,108.0,504,0.0,5,51,0.0,1.0,1.0,0.0
2374,166,108.0,505,1.0,1,65,0.909090909091,0.2,0.04,0.0
2375,894,108.0,505,0.0,2,65,0.0,0.4,0.16,-0.4
2376,119,108.0,505,0.0,3,65,0.25,0.6,0.36,0.0
2377,112,108.0,505,0.0,4,65,0.666666666667,0.8,0.64,0.4
2378,170,108.0,505,0.0,5,65,0.0,1.0,1.0,0.0
2379,166,108.0,506,0.0,1,307,0.909090909091,0.2,0.04,0.0
2380,894,108.0,506,1.0,2,307,0.5,0.4,0.16,-0.2
2381,119,108.0,506,0.0,3,307,0.25,0.6,0.36,-0.2
2382,112,108.0,506,0.0,4,307,0.666666666667,0.8,0.64,0.4
2383,170,108.0,506,0.0,5,307,0.0,1.0,1.0,0.0
2541,194,113.0,533,2.0,1,20,0.8,0.2,0.04,0.0
2542,117,113.0,533,0.0,2,20,0.5,0.4,0.16,0.0
2543,226,113.0,533,0.0,3,20,0.0,0.6,0.36,0.0
2544,132,113.0,533,1.0,4,20,0.0,0.8,0.64,0.0
2545,373,113.0,533,0.0,5,20,0.0,1.0,1.0,0.0
2546,194,113.0,534,0.0,1,21,0.8,0.2,0.04,0.0
2547,132,113.0,534,1.0,2,21,0.0,0.4,0.16,-0.2
2548,117,113.0,534,0.0,3,21,0.5,0.6,0.36,0.2
2549,226,113.0,534,0.0,4,21,0.0,0.8,0.64,0.0
2550,373,113.0,534,0.0,5,21,0.0,1.0,1.0,0.0
2551,194,113.0,535,1.0,1,49,0.833333333333,0.2,0.04,0.0
2552,132,113.0,535,0.0,2,49,0.0,0.4,0.16,-0.2
2553,117,113.0,535,0.0,3,49,0.5,0.6,0.36,0.2
2554,226,113.0,535,0.0,4,49,0.0,0.8,0.64,0.0
2555,373,113.0,535,0.0,5,49,0.0,1.0,1.0,0.0
2556,194,113.0,536,0.0,1,54,0.833333333333,0.2,0.04,0.0
2557,226,113.0,536,1.0,2,54,0.5,0.4,0.16,0.0
2558,132,113.0,536,0.0,3,54,0.0,0.6,0.36,-0.2
2559,117,113.0,536,0.0,4,54,0.5,0.8,0.64,0.2
2560,373,113.0,536,0.0,5,54,0.0,1.0,1.0,0.0
2561,194,113.0,537,1.0,1,109,0.875,0.2,0.04,0.0
2562,226,113.0,537,0.0,2,109,0.5,0.4,0.16,0.0
2563,132,113.0,537,0.0,3,109,0.0,0.6,0.36,-0.2
2564,117,113.0,537,0.0,4,109,0.5,0.8,0.64,0.2
2565,373,113.0,537,0.0,5,109,0.0,1.0,1.0,0.0
3036,175,172.0,694,0.0,1,1468,0.923076923077,0.2,0.04,0.0
3037,182,172.0,694,0.0,2,1468,0.722222222222,0.4,0.16,-0.2
3038,203,172.0,694,0.0,3,1468,0.0,0.6,0.36,-0.2
3039,15395,172.0,694,1.0,4,1468,0.0,0.8,0.64,-0.2
3040,176,172.0,694,0.0,5,1468,0.75,1.0,1.0,0.6
3041,175,172.0,695,0.0,1,1469,0.923076923077,0.2,0.04,0.0
3042,182,172.0,695,0.0,2,1469,0.722222222222,0.4,0.16,-0.2
3043,203,172.0,695,0.0,3,1469,0.0,0.6,0.36,-0.2
3044,15395,172.0,695,3.0,4,1469,0.0,0.8,0.64,-0.2
3045,176,172.0,695,0.0,5,1469,0.75,1.0,1.0,0.6
3046,175,172.0,696,1.0,1,1470,0.928571428571,0.2,0.04,0.0
3047,182,172.0,696,0.0,2,1470,0.722222222222,0.4,0.16,-0.2
3048,203,172.0,696,0.0,3,1470,0.0,0.6,0.36,-0.2
3049,15395,172.0,696,0.0,4,1470,0.0,0.8,0.64,-0.2
3050,176,172.0,696,0.0,5,1470,0.75,1.0,1.0,0.6
3051,175,172.0,697,0.0,1,1471,0.928571428571,0.2,0.04,0.0
3052,182,172.0,697,1.0,2,1471,0.736842105263,0.4,0.16,-0.2
3053,203,172.0,697,0.0,3,1471,0.0,0.6,0.36,-0.2
3054,15395,172.0,697,0.0,4,1471,0.0,0.8,0.64,-0.2
3055,176,172.0,697,0.0,5,1471,0.75,1.0,1.0,0.6
3163,211,207.0,742,0.0,1,322,0.916666666667,0.2,0.04,0.0
3164,208,207.0,742,0.0,2,322,0.75,0.4,0.16,0.0
3165,2174,207.0,742,0.0,3,322,0.0,0.6,0.36,0.0
3166,2903,207.0,742,1.0,4,322,0.0,0.8,0.64,0.0
3167,271,207.0,742,1.0,5,322,0.0,1.0,1.0,0.0
3168,211,207.0,743,1.0,1,323,0.928571428571,0.2,0.04,0.0
3169,271,207.0,743,1.0,2,323,0.0,0.4,0.16,-0.2
3170,2903,207.0,743,1.0,3,323,0.0,0.6,0.36,-0.2
3171,208,207.0,743,1.0,4,323,0.8,0.8,0.64,0.4
3172,2174,207.0,743,0.0,5,323,0.0,1.0,1.0,0.0
4057,366,352.0,1108,0.0,1,721,0.75,0.2,0.04,0.0
4058,1945,352.0,1108,0.0,2,721,0.0,0.4,0.16,-0.2
4059,357,352.0,1108,0.0,3,721,0.75,0.6,0.36,0.2
4060,367,352.0,1108,0.0,4,721,0.0,0.8,0.64,0.0
4061,1381,352.0,1108,1.0,5,721,0.0,1.0,1.0,0.0
4289,436,432.0,1245,0.0,1,444,0.75,0.2,0.04,0.0
4290,434,432.0,1245,0.0,2,444,0.5,0.4,0.16,0.0
4291,3356,432.0,1245,2.0,3,444,0.0,0.6,0.36,0.0
4292,639,432.0,1245,0.0,4,444,0.0,0.8,0.64,0.0
4293,640,432.0,1245,0.0,5,444,0.0,1.0,1.0,0.0
4294,436,432.0,1246,1.0,1,446,0.8,0.2,0.04,0.0
4295,434,432.0,1246,0.0,2,446,0.5,0.4,0.16,0.0
4296,3356,432.0,1246,0.0,3,446,0.0,0.6,0.36,0.0
4297,639,432.0,1246,0.0,4,446,0.0,0.8,0.64,0.0
4298,640,432.0,1246,0.0,5,446,0.0,1.0,1.0,0.0
4332,442,441.0,1259,4.0,1,1,0.0,0.2,0.04,0.0
4333,449,441.0,1259,5.0,2,1,0.0,0.4,0.16,0.0
4334,444,441.0,1259,3.0,3,1,0.0,0.6,0.36,0.0
4335,443,441.0,1259,2.0,4,1,0.0,0.8,0.64,0.0
4336,460,441.0,1259,2.0,5,1,0.0,1.0,1.0,0.0
4337,442,441.0,1260,1.0,1,2,0.5,0.2,0.04,0.0
4338,449,441.0,1260,1.0,2,2,0.5,0.4,0.16,0.0
4339,444,441.0,1260,1.0,3,2,0.5,0.6,0.36,0.0
4340,460,441.0,1260,1.0,4,2,0.0,0.8,0.64,0.0
4341,443,441.0,1260,0.0,5,2,0.0,1.0,1.0,0.0
4342,442,441.0,1261,0.0,1,4,0.5,0.2,0.04,-0.2
4343,449,441.0,1261,0.0,2,4,0.5,0.4,0.16,-0.2
4344,460,441.0,1261,0.0,3,4,0.0,0.6,0.36,-0.2
4345,444,441.0,1261,1.0,4,4,0.8,0.8,0.64,0.6
4346,443,441.0,1261,0.0,5,4,0.0,1.0,1.0,0.0
4347,442,441.0,1262,0.0,1,10,0.5,0.2,0.04,-0.4
4348,449,441.0,1262,0.0,2,10,0.5,0.4,0.16,-0.4
4349,460,441.0,1262,1.0,3,10,0.666666666667,0.6,0.36,0.2
4350,444,441.0,1262,0.0,4,10,0.8,0.8,0.64,0.6
4351,443,441.0,1262,0.0,5,10,0.0,1.0,1.0,0.0
4352,442,441.0,1263,1.0,1,47,0.833333333333,0.2,0.04,0.0
4353,449,441.0,1263,0.0,2,47,0.5,0.4,0.16,-0.4
4354,460,441.0,1263,0.0,3,47,0.666666666667,0.6,0.36,0.0
4355,444,441.0,1263,0.0,4,47,0.8,0.8,0.64,0.4
4356,443,441.0,1263,0.0,5,47,0.0,1.0,1.0,0.0
4357,442,441.0,1264,1.0,1,54,0.857142857143,0.2,0.04,0.0
4358,449,441.0,1264,0.0,2,54,0.5,0.4,0.16,-0.4
4359,460,441.0,1264,0.0,3,54,0.666666666667,0.6,0.36,0.0
4360,444,441.0,1264,0.0,4,54,0.8,0.8,0.64,0.4
4361,443,441.0,1264,0.0,5,54,0.0,1.0,1.0,0.0
4362,442,441.0,1265,1.0,1,101,0.875,0.2,0.04,0.0
4363,449,441.0,1265,0.0,2,101,0.5,0.4,0.16,-0.4
4364,444,441.0,1265,1.0,3,101,0.833333333333,0.6,0.36,0.2
4365,460,441.0,1265,0.0,4,101,0.666666666667,0.8,0.64,0.2
4366,443,441.0,1265,0.0,5,101,0.0,1.0,1.0,0.0
4367,442,441.0,1266,1.0,1,106,0.888888888889,0.2,0.04,0.0
4368,449,441.0,1266,0.0,2,106,0.5,0.4,0.16,-0.4
4369,444,441.0,1266,0.0,3,106,0.833333333333,0.6,0.36,0.2
4370,460,441.0,1266,0.0,4,106,0.666666666667,0.8,0.64,0.2
4371,443,441.0,1266,0.0,5,106,0.0,1.0,1.0,0.0
