,AnsId,QuestionId,index,Votes,AnsRank,Age_vot,ReScore,Norm_Pos,Norm_Pos_2,Norm_DRank
330,16,7.0,47,3.0,1,0,0.0,0.5,0.25,0.0
331,42,7.0,47,2.0,2,0,0.0,1.0,1.0,0.0
461,20,14.0,74,7.0,1,0,0.0,0.5,0.25,0.0
462,23,14.0,74,3.0,2,0,0.0,1.0,1.0,0.0
463,20,14.0,75,1.0,1,1,0.0,0.5,0.25,0.0
464,23,14.0,75,1.0,2,1,0.0,1.0,1.0,0.0
465,20,14.0,76,1.0,1,2,0.875,0.5,0.25,0.0
466,23,14.0,76,0.0,2,2,0.0,1.0,1.0,0.0
467,20,14.0,77,1.0,1,3,0.888888888889,0.5,0.25,0.0
468,23,14.0,77,1.0,2,3,0.75,1.0,1.0,0.0
469,20,14.0,78,1.0,1,30,0.9,0.5,0.25,0.0
470,23,14.0,78,0.0,2,30,0.75,1.0,1.0,0.0
471,20,14.0,79,1.0,1,37,0.909090909091,0.5,0.25,0.0
472,23,14.0,79,0.0,2,37,0.75,1.0,1.0,0.0
473,20,14.0,80,1.0,1,43,0.916666666667,0.5,0.25,0.0
474,23,14.0,80,0.0,2,43,0.75,1.0,1.0,0.0
475,20,14.0,81,1.0,1,48,0.923076923077,0.5,0.25,0.0
476,23,14.0,81,0.0,2,48,0.75,1.0,1.0,0.0
477,20,14.0,82,1.0,1,50,0.928571428571,0.5,0.25,0.0
478,23,14.0,82,0.0,2,50,0.75,1.0,1.0,0.0
479,20,14.0,83,1.0,1,255,0.933333333333,0.5,0.25,0.0
480,23,14.0,83,0.0,2,255,0.75,1.0,1.0,0.0
481,20,14.0,84,1.0,1,325,0.9375,0.5,0.25,0.0
482,23,14.0,84,0.0,2,325,0.75,1.0,1.0,0.0
483,20,14.0,85,1.0,1,889,0.941176470588,0.5,0.25,0.0
484,23,14.0,85,0.0,2,889,0.75,1.0,1.0,0.0
485,20,14.0,86,1.0,1,1365,0.944444444444,0.5,0.25,0.0
486,23,14.0,86,0.0,2,1365,0.75,1.0,1.0,0.0
496,24,18.0,90,2.0,1,0,0.0,0.5,0.25,0.0
497,33,18.0,90,3.0,2,0,0.0,1.0,1.0,0.0
498,33,18.0,91,1.0,1,1,0.0,0.5,0.25,0.0
499,24,18.0,91,1.0,2,1,0.0,1.0,1.0,0.0
500,33,18.0,92,1.0,1,2,0.75,0.5,0.25,0.0
501,24,18.0,92,0.0,2,2,0.0,1.0,1.0,0.0
582,40,21.0,113,1.0,1,0,0.0,0.5,0.25,0.0
583,80,21.0,113,1.0,2,0,0.0,1.0,1.0,0.0
584,80,21.0,114,2.0,1,1,0.0,0.5,0.25,0.0
585,40,21.0,114,1.0,2,1,0.0,1.0,1.0,0.0
586,80,21.0,115,1.0,1,2,0.5,0.5,0.25,0.0
587,40,21.0,115,1.0,2,2,0.5,1.0,1.0,0.0
588,80,21.0,116,0.0,1,123,0.5,0.5,0.25,-0.5
589,40,21.0,116,1.0,2,123,0.666666666667,1.0,1.0,0.5
694,27,25.0,146,1.0,1,0,0.0,0.5,0.25,0.0
695,29,25.0,146,1.0,2,0,0.0,1.0,1.0,0.0
918,45,31.0,193,5.0,1,1,0.0,0.5,0.25,0.0
919,86,31.0,193,2.0,2,1,0.0,1.0,1.0,0.0
920,45,31.0,194,2.0,1,2,0.666666666667,0.5,0.25,0.0
921,86,31.0,194,2.0,2,2,0.0,1.0,1.0,0.0
922,45,31.0,195,2.0,1,3,0.875,0.5,0.25,0.0
923,86,31.0,195,1.0,2,3,0.666666666667,1.0,1.0,0.0
924,45,31.0,196,1.0,1,5,0.9,0.5,0.25,0.0
925,86,31.0,196,1.0,2,5,0.8,1.0,1.0,0.0
926,45,31.0,197,1.0,1,10,0.916666666667,0.5,0.25,0.0
927,86,31.0,197,0.0,2,10,0.8,1.0,1.0,0.0
928,86,31.0,198,1.0,1,29,0.833333333333,0.5,0.25,-0.5
929,45,31.0,198,0.0,2,29,0.916666666667,1.0,1.0,0.5
930,86,31.0,199,1.0,1,30,0.857142857143,0.5,0.25,-0.5
931,45,31.0,199,1.0,2,30,0.923076923077,1.0,1.0,0.5
932,86,31.0,200,1.0,1,54,0.875,0.5,0.25,-0.5
933,45,31.0,200,0.0,2,54,0.923076923077,1.0,1.0,0.5
934,45,31.0,201,1.0,1,70,0.928571428571,0.5,0.25,0.0
935,86,31.0,201,1.0,2,70,0.888888888889,1.0,1.0,0.0
936,86,31.0,202,1.0,1,86,0.9,0.5,0.25,-0.5
937,45,31.0,202,0.0,2,86,0.928571428571,1.0,1.0,0.5
938,86,31.0,203,1.0,1,98,0.909090909091,0.5,0.25,-0.5
939,45,31.0,203,1.0,2,98,0.933333333333,1.0,1.0,0.5
940,86,31.0,204,1.0,1,137,0.916666666667,0.5,0.25,-0.5
941,45,31.0,204,1.0,2,137,0.9375,1.0,1.0,0.5
942,86,31.0,205,1.0,1,158,0.923076923077,0.5,0.25,-0.5
943,45,31.0,205,0.0,2,158,0.9375,1.0,1.0,0.5
944,86,31.0,206,1.0,1,420,0.928571428571,0.5,0.25,-0.5
945,45,31.0,206,0.0,2,420,0.9375,1.0,1.0,0.5
946,45,31.0,207,1.0,1,464,0.941176470588,0.5,0.25,0.0
947,86,31.0,207,0.0,2,464,0.928571428571,1.0,1.0,0.0
948,45,31.0,208,1.0,1,624,0.944444444444,0.5,0.25,0.0
949,86,31.0,208,1.0,2,624,0.933333333333,1.0,1.0,0.0
950,45,31.0,209,1.0,1,852,0.947368421053,0.5,0.25,0.0
951,86,31.0,209,1.0,2,852,0.9375,1.0,1.0,0.0
952,86,31.0,210,1.0,1,1037,0.941176470588,0.5,0.25,-0.5
953,45,31.0,210,0.0,2,1037,0.947368421053,1.0,1.0,0.5
967,37,34.0,224,0.0,1,2,0.0,0.5,0.25,0.0
968,88,34.0,224,1.0,2,2,0.0,1.0,1.0,0.0
969,37,34.0,225,1.0,1,3,0.666666666667,0.5,0.25,0.0
970,88,34.0,225,1.0,2,3,0.0,1.0,1.0,0.0
971,37,34.0,226,1.0,1,30,0.75,0.5,0.25,0.0
972,88,34.0,226,0.0,2,30,0.0,1.0,1.0,0.0
973,37,34.0,227,1.0,1,50,0.8,0.5,0.25,0.0
974,88,34.0,227,0.0,2,50,0.0,1.0,1.0,0.0
975,37,34.0,228,0.0,1,64,0.8,0.5,0.25,0.0
976,88,34.0,228,1.0,2,64,0.5,1.0,1.0,0.0
977,37,34.0,229,0.0,1,66,0.8,0.5,0.25,0.0
978,88,34.0,229,1.0,2,66,0.666666666667,1.0,1.0,0.0
979,37,34.0,230,1.0,1,91,0.833333333333,0.5,0.25,0.0
980,88,34.0,230,0.0,2,91,0.666666666667,1.0,1.0,0.0
1003,48,38.0,237,2.0,1,0,0.0,0.5,0.25,0.0
1004,57,38.0,237,3.0,2,0,0.0,1.0,1.0,0.0
1098,43,39.0,259,2.0,1,1,0.0,0.5,0.25,0.0
1099,157,39.0,259,1.0,2,1,0.0,1.0,1.0,0.0
1100,43,39.0,260,1.0,1,2,0.0,0.5,0.25,0.0
1101,157,39.0,260,1.0,2,2,0.0,1.0,1.0,0.0
1108,53,44.0,263,8.0,1,0,0.0,0.5,0.25,0.0
1109,55,44.0,263,10.0,2,0,0.0,1.0,1.0,0.0
1110,55,44.0,264,3.0,1,1,0.0,0.5,0.25,0.0
1111,53,44.0,264,2.0,2,1,0.0,1.0,1.0,0.0
1112,55,44.0,265,1.0,1,2,0.909090909091,0.5,0.25,0.0
1113,53,44.0,265,1.0,2,2,0.666666666667,1.0,1.0,0.0
1114,55,44.0,266,1.0,1,3,0.928571428571,0.5,0.25,0.0
1115,53,44.0,266,0.0,2,3,0.666666666667,1.0,1.0,0.0
1116,55,44.0,267,1.0,1,4,0.933333333333,0.5,0.25,0.0
1117,53,44.0,267,0.0,2,4,0.666666666667,1.0,1.0,0.0
1118,55,44.0,268,1.0,1,5,0.9375,0.5,0.25,0.0
1119,53,44.0,268,1.0,2,5,0.727272727273,1.0,1.0,0.0
1120,55,44.0,269,1.0,1,6,0.941176470588,0.5,0.25,0.0
1121,53,44.0,269,0.0,2,6,0.727272727273,1.0,1.0,0.0
1122,55,44.0,270,1.0,1,9,0.944444444444,0.5,0.25,0.0
1123,53,44.0,270,0.0,2,9,0.727272727273,1.0,1.0,0.0
1124,55,44.0,271,0.0,1,10,0.944444444444,0.5,0.25,0.0
1125,53,44.0,271,1.0,2,10,0.75,1.0,1.0,0.0
1126,55,44.0,272,2.0,1,27,0.947368421053,0.5,0.25,0.0
1127,53,44.0,272,1.0,2,27,0.769230769231,1.0,1.0,0.0
1128,55,44.0,273,1.0,1,29,0.95,0.5,0.25,0.0
1129,53,44.0,273,0.0,2,29,0.769230769231,1.0,1.0,0.0
1130,55,44.0,274,1.0,1,30,0.954545454545,0.5,0.25,0.0
1131,53,44.0,274,1.0,2,30,0.785714285714,1.0,1.0,0.0
1132,55,44.0,275,1.0,1,31,0.95652173913,0.5,0.25,0.0
1133,53,44.0,275,0.0,2,31,0.785714285714,1.0,1.0,0.0
1134,55,44.0,276,1.0,1,84,0.958333333333,0.5,0.25,0.0
1135,53,44.0,276,0.0,2,84,0.785714285714,1.0,1.0,0.0
1136,55,44.0,277,1.0,1,97,0.96,0.5,0.25,0.0
1137,53,44.0,277,0.0,2,97,0.785714285714,1.0,1.0,0.0
1138,55,44.0,278,1.0,1,98,0.961538461538,0.5,0.25,0.0
1139,53,44.0,278,1.0,2,98,0.8,1.0,1.0,0.0
1140,55,44.0,279,2.0,1,153,0.962962962963,0.5,0.25,0.0
1141,53,44.0,279,0.0,2,153,0.8,1.0,1.0,0.0
1142,55,44.0,280,1.0,1,168,0.964285714286,0.5,0.25,0.0
1143,53,44.0,280,0.0,2,168,0.8,1.0,1.0,0.0
1144,55,44.0,281,1.0,1,170,0.966666666667,0.5,0.25,0.0
1145,53,44.0,281,0.0,2,170,0.8,1.0,1.0,0.0
1146,55,44.0,282,1.0,1,213,0.967741935484,0.5,0.25,0.0
1147,53,44.0,282,0.0,2,213,0.8,1.0,1.0,0.0
1148,55,44.0,283,1.0,1,267,0.96875,0.5,0.25,0.0
1149,53,44.0,283,1.0,2,267,0.8125,1.0,1.0,0.0
1150,55,44.0,284,1.0,1,293,0.969696969697,0.5,0.25,0.0
1151,53,44.0,284,0.0,2,293,0.8125,1.0,1.0,0.0
1152,55,44.0,285,1.0,1,300,0.970588235294,0.5,0.25,0.0
1153,53,44.0,285,0.0,2,300,0.8125,1.0,1.0,0.0
1263,66,61.0,320,0.0,1,12,0.875,0.5,0.25,0.0
1264,280,61.0,320,1.0,2,12,0.0,1.0,1.0,0.0
1265,66,61.0,321,0.0,1,13,0.875,0.5,0.25,0.0
1266,280,61.0,321,1.0,2,13,0.0,1.0,1.0,0.0
1267,66,61.0,322,1.0,1,29,0.888888888889,0.5,0.25,0.0
1268,280,61.0,322,0.0,2,29,0.0,1.0,1.0,0.0
1269,66,61.0,323,1.0,1,63,0.9,0.5,0.25,0.0
1270,280,61.0,323,0.0,2,63,0.0,1.0,1.0,0.0
1271,66,61.0,324,1.0,1,82,0.909090909091,0.5,0.25,0.0
1272,280,61.0,324,0.0,2,82,0.0,1.0,1.0,0.0
1273,66,61.0,325,1.0,1,91,0.916666666667,0.5,0.25,0.0
1274,280,61.0,325,0.0,2,91,0.0,1.0,1.0,0.0
1275,66,61.0,326,1.0,1,124,0.923076923077,0.5,0.25,0.0
1276,280,61.0,326,0.0,2,124,0.0,1.0,1.0,0.0
1277,66,61.0,327,2.0,1,163,0.928571428571,0.5,0.25,0.0
1278,280,61.0,327,0.0,2,163,0.0,1.0,1.0,0.0
1279,66,61.0,328,1.0,1,202,0.933333333333,0.5,0.25,0.0
1280,280,61.0,328,0.0,2,202,0.0,1.0,1.0,0.0
1281,66,61.0,329,1.0,1,244,0.941176470588,0.5,0.25,0.0
1282,280,61.0,329,0.0,2,244,0.0,1.0,1.0,0.0
1527,78,74.0,371,3.0,1,0,0.0,0.5,0.25,0.0
1528,96,74.0,371,1.0,2,0,0.0,1.0,1.0,0.0
1529,78,74.0,372,1.0,1,1,0.0,0.5,0.25,0.0
1530,96,74.0,372,1.0,2,1,0.0,1.0,1.0,0.0
1531,78,74.0,373,1.0,1,2,0.75,0.5,0.25,0.0
1532,96,74.0,373,0.0,2,2,0.0,1.0,1.0,0.0
1533,78,74.0,374,1.0,1,7,0.8,0.5,0.25,0.0
1534,96,74.0,374,1.0,2,7,0.5,1.0,1.0,0.0
1535,78,74.0,375,1.0,1,30,0.833333333333,0.5,0.25,0.0
1536,96,74.0,375,0.0,2,30,0.5,1.0,1.0,0.0
1537,78,74.0,376,1.0,1,33,0.857142857143,0.5,0.25,0.0
1538,96,74.0,376,1.0,2,33,0.666666666667,1.0,1.0,0.0
1539,78,74.0,377,1.0,1,50,0.875,0.5,0.25,0.0
1540,96,74.0,377,0.0,2,50,0.666666666667,1.0,1.0,0.0
1541,78,74.0,378,1.0,1,438,0.888888888889,0.5,0.25,0.0
1542,96,74.0,378,0.0,2,438,0.666666666667,1.0,1.0,0.0
1559,97,83.0,389,3.0,1,0,0.0,0.5,0.25,0.0
1560,99,83.0,389,2.0,2,0,0.0,1.0,1.0,0.0
1561,97,83.0,390,1.0,1,1,0.0,0.5,0.25,0.0
1562,99,83.0,390,1.0,2,1,0.0,1.0,1.0,0.0
1563,97,83.0,391,0.0,1,2,0.0,0.5,0.25,-0.5
1564,99,83.0,391,1.0,2,2,0.666666666667,1.0,1.0,0.5
1565,97,83.0,392,1.0,1,29,0.75,0.5,0.25,0.0
1566,99,83.0,392,0.0,2,29,0.666666666667,1.0,1.0,0.0
1567,97,83.0,393,1.0,1,30,0.8,0.5,0.25,0.0
1568,99,83.0,393,2.0,2,30,0.75,1.0,1.0,0.0
1569,97,83.0,394,2.0,1,50,0.833333333333,0.5,0.25,0.0
1570,99,83.0,394,0.0,2,50,0.75,1.0,1.0,0.0
1571,97,83.0,395,0.0,1,77,0.833333333333,0.5,0.25,0.0
1572,99,83.0,395,1.0,2,77,0.8,1.0,1.0,0.0
1573,97,83.0,396,1.0,1,168,0.857142857143,0.5,0.25,0.0
1574,99,83.0,396,0.0,2,168,0.8,1.0,1.0,0.0
1575,97,83.0,397,0.0,1,1120,0.857142857143,0.5,0.25,0.0
1576,99,83.0,397,1.0,2,1120,0.857142857143,1.0,1.0,0.0
1577,97,83.0,398,1.0,1,1122,0.888888888889,0.5,0.25,0.0
1578,99,83.0,398,1.0,2,1122,0.875,1.0,1.0,0.0
2275,100,92.0,470,0.0,1,20,0.0,0.5,0.25,0.0
2276,785,92.0,470,1.0,2,20,0.0,1.0,1.0,0.0
2277,785,92.0,471,1.0,1,21,0.0,0.5,0.25,0.0
2278,100,92.0,471,0.0,2,21,0.0,1.0,1.0,0.0
2279,785,92.0,472,1.0,1,22,0.5,0.5,0.25,-0.5
2280,100,92.0,472,1.0,2,22,0.666666666667,1.0,1.0,0.5
2281,785,92.0,473,1.0,1,28,0.666666666667,0.5,0.25,-0.5
2282,100,92.0,473,1.0,2,28,0.75,1.0,1.0,0.5
2283,785,92.0,474,1.0,1,30,0.75,0.5,0.25,0.0
2284,100,92.0,474,0.0,2,30,0.75,1.0,1.0,0.0
2285,785,92.0,475,1.0,1,63,0.8,0.5,0.25,0.0
2286,100,92.0,475,0.0,2,63,0.75,1.0,1.0,0.0
2287,785,92.0,476,1.0,1,280,0.833333333333,0.5,0.25,0.0
2288,100,92.0,476,0.0,2,280,0.75,1.0,1.0,0.0
2289,785,92.0,477,1.0,1,737,0.857142857143,0.5,0.25,0.0
2290,100,92.0,477,0.0,2,737,0.75,1.0,1.0,0.0
2291,785,92.0,478,1.0,1,739,0.875,0.5,0.25,0.0
2292,100,92.0,478,0.0,2,739,0.75,1.0,1.0,0.0
2295,147,94.0,481,0.0,1,5,0.0,0.5,0.25,0.0
2296,167,94.0,481,1.0,2,5,0.0,1.0,1.0,0.0
2320,110,104.0,489,2.0,1,0,0.0,0.5,0.25,0.0
2321,121,104.0,489,1.0,2,0,0.0,1.0,1.0,0.0
2322,110,104.0,490,0.0,1,1,0.0,0.5,0.25,0.0
2323,121,104.0,490,1.0,2,1,0.0,1.0,1.0,0.0
2324,121,104.0,491,1.0,1,5,-0.5,0.5,0.25,-0.5
2325,110,104.0,491,0.0,2,5,0.0,1.0,1.0,0.5
2326,121,104.0,492,1.0,1,9,0.0,0.5,0.25,0.0
2327,110,104.0,492,0.0,2,9,0.0,1.0,1.0,0.0
2328,121,104.0,493,1.0,1,30,0.25,0.5,0.25,0.0
2329,110,104.0,493,0.0,2,30,0.0,1.0,1.0,0.0
2330,112,108.0,494,2.0,1,0,0.0,0.5,0.25,0.0
2331,119,108.0,494,1.0,2,0,0.0,1.0,1.0,0.0
2604,120,115.0,546,0.0,1,177,0.0,0.5,0.25,0.0
2605,2270,115.0,546,2.0,2,177,0.0,1.0,1.0,0.0
2606,2270,115.0,547,1.0,1,178,0.0,0.5,0.25,0.0
2607,120,115.0,547,0.0,2,178,0.0,1.0,1.0,0.0
2612,125,123.0,550,1.0,1,0,0.0,0.5,0.25,0.0
2613,126,123.0,550,2.0,2,0,0.0,1.0,1.0,0.0
2614,126,123.0,551,1.0,1,1,0.0,0.5,0.25,0.0
2615,125,123.0,551,1.0,2,1,0.0,1.0,1.0,0.0
2616,126,123.0,552,0.0,1,2,0.0,0.5,0.25,-0.5
2617,125,123.0,552,1.0,2,2,0.5,1.0,1.0,0.5
2618,126,123.0,553,0.0,1,5,0.0,0.5,0.25,-0.5
2619,125,123.0,553,1.0,2,5,0.666666666667,1.0,1.0,0.5
2620,126,123.0,554,1.0,1,36,0.666666666667,0.5,0.25,0.0
2621,125,123.0,554,0.0,2,36,0.666666666667,1.0,1.0,0.0
2622,126,123.0,555,2.0,1,63,0.75,0.5,0.25,0.0
2623,125,123.0,555,1.0,2,63,0.75,1.0,1.0,0.0
2624,125,123.0,556,1.0,1,70,0.4,0.5,0.25,-0.5
2625,126,123.0,556,0.0,2,70,0.75,1.0,1.0,0.5
2626,126,123.0,557,0.0,1,91,0.75,0.5,0.25,0.0
2627,125,123.0,557,1.0,2,91,0.5,1.0,1.0,0.0
2652,130,129.0,565,1.0,1,0,0.0,0.5,0.25,0.0
2653,138,129.0,565,5.0,2,0,0.0,1.0,1.0,0.0
2654,138,129.0,566,1.0,1,1,0.0,0.5,0.25,0.0
2655,130,129.0,566,1.0,2,1,0.0,1.0,1.0,0.0
2656,138,129.0,567,1.0,1,4,0.833333333333,0.5,0.25,0.0
2657,130,129.0,567,0.0,2,4,0.0,1.0,1.0,0.0
2658,138,129.0,568,1.0,1,29,0.857142857143,0.5,0.25,0.0
2659,130,129.0,568,0.0,2,29,0.0,1.0,1.0,0.0
2660,138,129.0,569,1.0,1,48,0.875,0.5,0.25,0.0
2661,130,129.0,569,1.0,2,48,0.5,1.0,1.0,0.0
2662,138,129.0,570,1.0,1,177,0.888888888889,0.5,0.25,0.0
2663,130,129.0,570,1.0,2,177,0.666666666667,1.0,1.0,0.0
2664,138,129.0,571,1.0,1,453,0.9,0.5,0.25,0.0
2665,130,129.0,571,0.0,2,453,0.666666666667,1.0,1.0,0.0
2666,138,129.0,572,1.0,1,511,0.909090909091,0.5,0.25,0.0
2667,130,129.0,572,0.0,2,511,0.666666666667,1.0,1.0,0.0
2668,138,129.0,573,1.0,1,710,0.916666666667,0.5,0.25,0.0
2669,130,129.0,573,0.0,2,710,0.666666666667,1.0,1.0,0.0
2711,156,136.0,585,2.0,1,0,0.0,0.5,0.25,0.0
2712,158,136.0,585,4.0,2,0,0.0,1.0,1.0,0.0
2713,158,136.0,586,1.0,1,1,0.0,0.5,0.25,0.0
2714,156,136.0,586,0.0,2,1,0.0,1.0,1.0,0.0
2715,158,136.0,587,1.0,1,29,0.8,0.5,0.25,0.0
2716,156,136.0,587,0.0,2,29,0.0,1.0,1.0,0.0
2717,158,136.0,588,2.0,1,315,0.833333333333,0.5,0.25,0.0
2718,156,136.0,588,0.0,2,315,0.0,1.0,1.0,0.0
2719,158,136.0,589,1.0,1,363,0.857142857143,0.5,0.25,0.0
2720,156,136.0,589,0.0,2,363,0.0,1.0,1.0,0.0
2721,158,136.0,590,1.0,1,833,0.888888888889,0.5,0.25,0.0
2722,156,136.0,590,0.0,2,833,0.0,1.0,1.0,0.0
2877,146,139.0,639,5.0,1,0,0.0,0.5,0.25,0.0
2878,188,139.0,639,2.0,2,0,0.0,1.0,1.0,0.0
2879,146,139.0,640,1.0,1,1,0.0,0.5,0.25,0.0
2880,188,139.0,640,1.0,2,1,0.0,1.0,1.0,0.0
2881,146,139.0,641,1.0,1,4,0.833333333333,0.5,0.25,0.0
2882,188,139.0,641,2.0,2,4,0.666666666667,1.0,1.0,0.0
2883,146,139.0,642,2.0,1,30,0.857142857143,0.5,0.25,0.0
2884,188,139.0,642,0.0,2,30,0.666666666667,1.0,1.0,0.0
2885,146,139.0,643,1.0,1,48,0.875,0.5,0.25,0.0
2886,188,139.0,643,3.0,2,48,0.75,1.0,1.0,0.0
2893,162,144.0,646,3.0,1,0,0.0,0.5,0.25,0.0
2894,195,144.0,646,4.0,2,0,0.0,1.0,1.0,0.0
2895,195,144.0,647,1.0,1,1,0.0,0.5,0.25,0.0
2896,162,144.0,647,1.0,2,1,0.0,1.0,1.0,0.0
2897,195,144.0,648,1.0,1,4,0.4,0.5,0.25,0.0
2898,162,144.0,648,0.0,2,4,0.0,1.0,1.0,0.0
2899,195,144.0,649,1.0,1,5,0.5,0.5,0.25,-0.5
2900,162,144.0,649,1.0,2,5,0.75,1.0,1.0,0.5
2901,195,144.0,650,1.0,1,1232,0.571428571429,0.5,0.25,-0.5
2902,162,144.0,650,0.0,2,1232,0.75,1.0,1.0,0.5
2921,164,150.0,659,0.0,1,176,0.666666666667,0.5,0.25,0.0
2922,2271,150.0,659,1.0,2,176,0.0,1.0,1.0,0.0
2923,2271,150.0,660,1.0,1,177,0.0,0.5,0.25,-0.5
2924,164,150.0,660,1.0,2,177,0.75,1.0,1.0,0.5
2925,2271,150.0,661,1.0,1,437,0.5,0.5,0.25,-0.5
2926,164,150.0,661,0.0,2,437,0.75,1.0,1.0,0.5
3096,198,192.0,708,1.0,1,0,0.0,0.5,0.25,0.0
3097,199,192.0,708,3.0,2,0,0.0,1.0,1.0,0.0
3126,208,207.0,727,1.0,1,0,0.0,0.5,0.25,0.0
3127,211,207.0,727,2.0,2,0,0.0,1.0,1.0,0.0
3128,211,207.0,728,1.0,1,1,0.0,0.5,0.25,0.0
3129,208,207.0,728,1.0,2,1,0.0,1.0,1.0,0.0
3130,211,207.0,729,1.0,1,2,0.666666666667,0.5,0.25,0.0
3131,208,207.0,729,1.0,2,2,0.5,1.0,1.0,0.0
3132,211,207.0,730,1.0,1,7,0.75,0.5,0.25,0.0
3133,208,207.0,730,0.0,2,7,0.5,1.0,1.0,0.0
3134,211,207.0,731,1.0,1,13,0.8,0.5,0.25,0.0
3135,208,207.0,731,0.0,2,13,0.5,1.0,1.0,0.0
3136,211,207.0,732,1.0,1,50,0.833333333333,0.5,0.25,0.0
3137,208,207.0,732,0.0,2,50,0.5,1.0,1.0,0.0
3138,211,207.0,733,1.0,1,157,0.857142857143,0.5,0.25,0.0
3139,208,207.0,733,0.0,2,157,0.5,1.0,1.0,0.0
3140,211,207.0,734,1.0,1,158,0.875,0.5,0.25,0.0
3141,208,207.0,734,0.0,2,158,0.5,1.0,1.0,0.0
3360,214,213.0,773,0.0,1,733,0.888888888889,0.5,0.25,0.0
3361,4454,213.0,773,2.0,2,733,0.0,1.0,1.0,0.0
3362,217,215.0,774,6.0,1,0,0.0,0.5,0.25,0.0
3363,229,215.0,774,1.0,2,0,0.0,1.0,1.0,0.0
3364,217,215.0,775,1.0,1,1,0.0,0.5,0.25,0.0
3365,229,215.0,775,1.0,2,1,0.0,1.0,1.0,0.0
3366,217,215.0,776,1.0,1,3,0.857142857143,0.5,0.25,0.0
3367,229,215.0,776,0.0,2,3,0.0,1.0,1.0,0.0
3368,217,215.0,777,1.0,1,27,0.875,0.5,0.25,0.0
3369,229,215.0,777,0.0,2,27,0.0,1.0,1.0,0.0
3370,217,215.0,778,1.0,1,29,0.888888888889,0.5,0.25,0.0
3371,229,215.0,778,0.0,2,29,0.0,1.0,1.0,0.0
3372,217,215.0,779,1.0,1,32,0.9,0.5,0.25,0.0
3373,229,215.0,779,2.0,2,32,0.5,1.0,1.0,0.0
3374,217,215.0,780,1.0,1,49,0.909090909091,0.5,0.25,0.0
3375,229,215.0,780,0.0,2,49,0.5,1.0,1.0,0.0
3419,232,231.0,816,2.0,1,2,0.75,0.5,0.25,0.0
3420,372,231.0,816,2.0,2,2,0.0,1.0,1.0,0.0
3421,232,231.0,817,1.0,1,3,0.833333333333,0.5,0.25,0.0
3422,372,231.0,817,0.0,2,3,0.0,1.0,1.0,0.0
3423,232,231.0,818,1.0,1,5,0.875,0.5,0.25,0.0
3424,372,231.0,818,0.0,2,5,0.0,1.0,1.0,0.0
3425,232,231.0,819,1.0,1,29,0.888888888889,0.5,0.25,0.0
3426,372,231.0,819,0.0,2,29,0.0,1.0,1.0,0.0
3427,232,231.0,820,1.0,1,86,0.9,0.5,0.25,0.0
3428,372,231.0,820,0.0,2,86,0.0,1.0,1.0,0.0
3429,232,231.0,821,1.0,1,178,0.909090909091,0.5,0.25,0.0
3430,372,231.0,821,0.0,2,178,0.0,1.0,1.0,0.0
3431,232,231.0,822,1.0,1,658,0.916666666667,0.5,0.25,0.0
3432,372,231.0,822,0.0,2,658,0.0,1.0,1.0,0.0
3433,232,231.0,823,1.0,1,672,0.923076923077,0.5,0.25,0.0
3434,372,231.0,823,0.0,2,672,0.0,1.0,1.0,0.0
3435,232,231.0,824,1.0,1,763,0.928571428571,0.5,0.25,0.0
3436,372,231.0,824,0.0,2,763,0.0,1.0,1.0,0.0
3464,353,237.0,836,1.0,1,2,0.0,0.5,0.25,0.0
3465,267,237.0,836,0.0,2,2,0.0,1.0,1.0,0.0
3466,353,237.0,837,1.0,1,3,0.0,0.5,0.25,0.0
3467,267,237.0,837,0.0,2,3,0.0,1.0,1.0,0.0
3468,243,242.0,838,1.0,1,0,0.0,0.5,0.25,0.0
3469,244,242.0,838,1.0,2,0,0.0,1.0,1.0,0.0
3470,243,242.0,839,1.0,1,1,0.0,0.5,0.25,0.0
3471,244,242.0,839,1.0,2,1,0.0,1.0,1.0,0.0
3472,243,242.0,840,2.0,1,2,0.5,0.5,0.25,0.0
3473,244,242.0,840,0.0,2,2,0.0,1.0,1.0,0.0
3474,243,242.0,841,1.0,1,50,0.666666666667,0.5,0.25,0.0
3475,244,242.0,841,1.0,2,50,0.5,1.0,1.0,0.0
3476,243,242.0,842,2.0,1,51,0.8,0.5,0.25,0.0
3477,244,242.0,842,1.0,2,51,0.666666666667,1.0,1.0,0.0
3478,243,242.0,843,1.0,1,205,0.833333333333,0.5,0.25,0.0
3479,244,242.0,843,0.0,2,205,0.666666666667,1.0,1.0,0.0
3480,246,245.0,844,1.0,1,0,0.0,0.5,0.25,0.0
3481,248,245.0,844,1.0,2,0,0.0,1.0,1.0,0.0
3482,248,245.0,845,1.0,1,1,0.0,0.5,0.25,0.0
3483,246,245.0,845,2.0,2,1,0.0,1.0,1.0,0.0
3484,248,245.0,846,1.0,1,2,0.5,0.5,0.25,0.0
3485,246,245.0,846,1.0,2,2,0.5,1.0,1.0,0.0
3486,248,245.0,847,0.0,1,6,0.5,0.5,0.25,-0.5
3487,246,245.0,847,1.0,2,6,0.75,1.0,1.0,0.5
3488,248,245.0,848,1.0,1,12,0.666666666667,0.5,0.25,-0.5
3489,246,245.0,848,0.0,2,12,0.75,1.0,1.0,0.5
