,QuestionId,Age
1642,609.0,0
1643,609.0,1
1644,609.0,2
1645,609.0,4
1646,611.0,0
1647,611.0,1
1648,626.0,0
1649,626.0,1
1650,626.0,2
1651,626.0,3
1652,626.0,37
1653,629.0,0
1654,629.0,1
1655,629.0,2
1656,629.0,4
1657,629.0,5
1658,631.0,0
1659,631.0,1
1660,631.0,2
1661,631.0,213
1662,633.0,0
1663,633.0,1
1664,633.0,2
1665,633.0,915
1666,638.0,5
1667,638.0,6
1668,638.0,7
1669,643.0,0
1670,643.0,1
1671,643.0,2
1672,643.0,5
1673,643.0,7
1674,643.0,8
1675,643.0,43
1676,646.0,0
1677,646.0,1
1678,646.0,2
1679,646.0,3
1680,646.0,307
1681,652.0,0
1682,652.0,1
1683,652.0,2
1684,652.0,3
1685,652.0,4
1686,652.0,7
1687,652.0,12
1688,652.0,14
1689,652.0,16
1690,652.0,18
1691,652.0,34
1692,652.0,36
1693,652.0,44
1694,652.0,75
1695,652.0,80
1696,652.0,81
1697,652.0,114
1698,652.0,260
1699,652.0,285
1700,652.0,708
1701,652.0,725
1702,652.0,750
1703,652.0,769
1704,652.0,920
1705,652.0,974
1706,652.0,1068
1707,655.0,0
1708,655.0,1
1709,655.0,2
1710,655.0,17
1711,655.0,43
1712,661.0,0
1713,661.0,1
1714,661.0,2
1715,661.0,4
1716,661.0,6
1717,661.0,249
1718,661.0,828
1719,662.0,0
1720,662.0,1
1721,662.0,2
1722,662.0,3
1723,662.0,4
1724,662.0,7
1725,664.0,0
1726,664.0,1
1727,664.0,2
1728,664.0,4
1729,664.0,7
1730,664.0,734
1731,667.0,1
1732,667.0,2
1733,667.0,3
1734,667.0,4
1735,670.0,0
1736,670.0,1
1737,670.0,3
1738,670.0,609
1739,671.0,0
1740,671.0,1
1741,671.0,2
1742,671.0,3
1743,671.0,5
1744,671.0,54
1745,671.0,363
1746,671.0,540
1747,671.0,737
1748,671.0,903
1749,672.0,0
1750,672.0,2
1751,672.0,3
1752,672.0,4
1753,672.0,6
1754,673.0,0
1755,673.0,1
1756,673.0,3
1757,675.0,0
1758,675.0,1
1759,675.0,3
1760,675.0,144
1761,675.0,689
1762,680.0,0
1763,680.0,1
1764,680.0,3
1765,680.0,27
1766,680.0,28
1767,680.0,714
1768,686.0,0
1769,686.0,1
1770,686.0,5
1771,686.0,36
1772,692.0,0
1773,692.0,1
1774,692.0,2
1775,692.0,3
1776,694.0,0
1777,694.0,1
1778,694.0,2
1779,694.0,3
1780,694.0,4
1781,694.0,5
1782,694.0,7
1783,694.0,11
1784,694.0,35
1785,694.0,513
1786,694.0,796
1787,694.0,846
1788,694.0,858
1789,694.0,874
1790,694.0,886
1791,694.0,1054
1792,697.0,0
1793,697.0,1
1794,697.0,3
1795,697.0,4
1796,697.0,5
1797,697.0,301
1798,697.0,1378
1799,698.0,0
1800,698.0,1
1801,698.0,5
1802,698.0,15
1803,698.0,33
1804,698.0,54
1805,704.0,0
1806,704.0,1
1807,704.0,2
1808,704.0,3
1809,704.0,4
1810,704.0,6
1811,704.0,36
1812,704.0,55
1813,704.0,94
1814,704.0,661
1815,704.0,1178
1816,704.0,1198
1817,706.0,0
1818,706.0,1
1819,706.0,2
1820,706.0,3
1821,706.0,4
1822,706.0,14
1823,706.0,34
1824,706.0,36
1825,706.0,70
1826,706.0,439
1827,709.0,0
1828,709.0,1
1829,709.0,2
1830,709.0,6
1831,709.0,42
1832,719.0,0
1833,719.0,1
1834,719.0,2
1835,719.0,16
1836,719.0,27
1837,722.0,0
1838,722.0,1
1839,722.0,2
1840,722.0,5
1841,722.0,15
1842,722.0,54
1843,722.0,1188
1844,722.0,1189
1845,722.0,1196
1846,722.0,1197
1847,722.0,1198
1848,722.0,1242
1849,722.0,1318
1850,727.0,1
1851,727.0,2
1852,727.0,3
1853,727.0,28
1854,727.0,34
1855,727.0,35
1856,727.0,37
1857,727.0,55
1858,737.0,0
1859,737.0,1
1860,737.0,2
1861,737.0,3
1862,737.0,32
1863,737.0,436
1864,737.0,439
1865,737.0,454
1866,737.0,493
1867,737.0,856
1868,738.0,0
1869,738.0,1
1870,738.0,2
1871,742.0,0
1872,742.0,1
1873,744.0,2
1874,745.0,0
1875,745.0,1
1876,745.0,2
1877,745.0,3
1878,745.0,192
1879,745.0,193
1880,746.0,0
1881,746.0,1
1882,749.0,0
1883,749.0,1
1884,749.0,2
1885,749.0,32
1886,764.0,0
1887,764.0,1
1888,767.0,0
1889,767.0,1
1890,767.0,2
1891,767.0,5
1892,767.0,6
1893,767.0,89
1894,768.0,0
1895,768.0,1
1896,769.0,0
1897,769.0,1
1898,769.0,2
1899,769.0,9
1900,769.0,23
1901,769.0,31
1902,769.0,50
1903,769.0,66
1904,769.0,134
1905,775.0,0
1906,775.0,1
1907,775.0,2
1908,775.0,3
1909,775.0,4
1910,775.0,53
1911,775.0,81
1912,775.0,732
1913,775.0,907
1914,781.0,1
1915,781.0,2
1916,781.0,45
1917,781.0,46
1918,781.0,51
1919,782.0,0
1920,782.0,1
1921,782.0,2
1922,782.0,3
1923,782.0,4
1924,782.0,48
1925,782.0,88
1926,787.0,4
1927,787.0,5
1928,787.0,35
1929,787.0,36
1930,787.0,1024
1931,789.0,0
1932,789.0,1
1933,789.0,2
1934,793.0,0
1935,793.0,1
1936,793.0,2
1937,793.0,3
1938,793.0,7
1939,793.0,50
1940,793.0,83
1941,793.0,906
1942,793.0,1031
1943,798.0,0
1944,798.0,1
1945,798.0,3
1946,798.0,4
1947,798.0,29
1948,798.0,92
1949,798.0,141
1950,798.0,349
1951,798.0,418
1952,798.0,714
1953,805.0,0
1954,805.0,1
1955,805.0,2
1956,806.0,0
1957,806.0,1
1958,806.0,628
1959,811.0,5
1960,811.0,6
1961,811.0,7
1962,811.0,1067
1963,811.0,1414
1964,811.0,1415
1965,812.0,0
1966,812.0,1
1967,812.0,2
1968,812.0,1162
1969,814.0,1
1970,814.0,2
1971,814.0,5
1972,814.0,38
1973,814.0,428
1974,815.0,1
1975,815.0,2
1976,815.0,176
1977,815.0,637
1978,815.0,638
1979,815.0,646
1980,815.0,778
1981,816.0,1
1982,816.0,2
1983,817.0,1
1984,817.0,2
1985,818.0,1
1986,818.0,2
1987,818.0,3
1988,818.0,4
1989,818.0,5
1990,818.0,6
1991,818.0,138
1992,827.0,0
1993,827.0,1
1994,827.0,2
1995,827.0,24
1996,827.0,27
1997,827.0,30
1998,827.0,90
1999,827.0,539
2000,827.0,549
2001,827.0,573
2002,827.0,665
2003,827.0,666
2004,827.0,701
2005,827.0,758
2006,827.0,763
2007,827.0,772
2008,827.0,982
2009,827.0,983
2010,827.0,1065
2011,827.0,1068
2012,827.0,1102
2013,827.0,1158
2014,827.0,1262
2015,827.0,1309
2016,827.0,1373
2017,834.0,0
2018,834.0,1
2019,834.0,21
2020,834.0,22
2021,834.0,23
2022,834.0,213
2023,834.0,931
2024,836.0,0
2025,836.0,1
2026,836.0,2
2027,836.0,3
2028,836.0,4
2029,836.0,27
2030,836.0,176
2031,836.0,281
2032,836.0,282
2033,836.0,283
2034,836.0,538
2035,836.0,728
2036,836.0,1296
2037,836.0,1299
2038,836.0,1302
2039,839.0,0
2040,839.0,1
2041,839.0,2
2042,839.0,4
2043,842.0,0
2044,842.0,1
2045,842.0,2
2046,842.0,6
2047,842.0,446
2048,842.0,467
2049,842.0,540
2050,842.0,875
2051,844.0,1
2052,844.0,2
2053,847.0,0
2054,847.0,1
2055,847.0,5
2056,847.0,33
2057,847.0,65
2058,848.0,0
2059,848.0,1
2060,848.0,4
2061,849.0,0
2062,849.0,1
2063,849.0,4
2064,849.0,5
2065,849.0,6
2066,849.0,158
2067,849.0,417
2068,849.0,418
2069,849.0,531
2070,849.0,857
2071,849.0,1299
2072,849.0,1348
2073,854.0,0
2074,854.0,1
2075,854.0,319
2076,854.0,538
2077,854.0,823
2078,854.0,879
2079,854.0,993
2080,854.0,994
2081,854.0,1139
2082,857.0,0
2083,857.0,1
2084,857.0,2
2085,857.0,3
2086,857.0,4
2087,857.0,5
2088,857.0,6
2089,857.0,9
2090,865.0,0
2091,865.0,1
2092,865.0,2
2093,865.0,3
2094,865.0,6
2095,870.0,1
2096,870.0,5
2097,870.0,6
2098,873.0,0
2099,873.0,1
2100,875.0,0
2101,875.0,1
2102,881.0,0
2103,881.0,1
2104,884.0,1
2105,884.0,2
2106,884.0,4
2107,884.0,20
2108,884.0,25
2109,884.0,47
2110,885.0,3
2111,885.0,4
2112,885.0,94
2113,888.0,0
2114,888.0,1
2115,888.0,2
2116,888.0,21
2117,898.0,0
2118,898.0,1
2119,898.0,2
2120,898.0,3
2121,899.0,0
2122,899.0,1
2123,900.0,0
2124,900.0,1
2125,900.0,2
2126,900.0,3
2127,900.0,30
2128,900.0,31
2129,900.0,367
2130,900.0,368
2131,900.0,400
2132,900.0,423
2133,900.0,434
2134,900.0,1115
2135,900.0,1352
2136,903.0,0
2137,903.0,1
2138,904.0,0
2139,904.0,1
2140,904.0,2
2141,910.0,1
2142,910.0,2
2143,910.0,3
2144,913.0,0
2145,913.0,1
2146,913.0,2
2147,913.0,31
2148,913.0,55
2149,913.0,56
2150,913.0,57
2151,913.0,135
2152,913.0,141
2153,913.0,153
2154,913.0,333
2155,913.0,777
2156,913.0,837
2157,913.0,920
2158,913.0,1087
2159,913.0,1093
2160,913.0,1098
2161,913.0,1225
2162,913.0,1226
2163,913.0,1269
2164,913.0,1280
2165,913.0,1305
2166,913.0,1353
2167,914.0,0
2168,914.0,1
2169,914.0,2
2170,914.0,1021
2171,914.0,1022
2172,914.0,1025
2173,914.0,1325
2174,914.0,1341
2175,917.0,0
2176,917.0,1
2177,917.0,2
2178,917.0,155
2179,917.0,156
2180,917.0,1163
2181,918.0,0
2182,918.0,1
2183,918.0,2
2184,918.0,22
2185,918.0,100
2186,918.0,322
2187,918.0,323
2188,918.0,335
2189,918.0,384
2190,918.0,385
2191,918.0,692
2192,918.0,693
2193,918.0,1340
2194,918.0,1342
2195,918.0,1343
2196,922.0,0
2197,922.0,1
2198,922.0,435
2199,924.0,0
2200,924.0,1
2201,924.0,2
2202,924.0,9
2203,924.0,20
2204,924.0,269
2205,924.0,1337
2206,932.0,5
2207,932.0,6
2208,932.0,435
2209,933.0,1
2210,933.0,2
2211,933.0,3
2212,934.0,1
2213,934.0,2
2214,934.0,3
2215,934.0,15
2216,934.0,723
2217,935.0,0
2218,935.0,1
2219,935.0,2
2220,935.0,3
2221,935.0,786
2222,935.0,923
2223,935.0,958
2224,935.0,959
2225,964.0,1
2226,964.0,2
2227,964.0,3
2228,965.0,0
2229,965.0,1
2230,965.0,2
2231,965.0,4
2232,965.0,10
2233,969.0,0
2234,969.0,1
2235,970.0,1
2236,970.0,2
2237,973.0,0
2238,973.0,1
2239,973.0,4
2240,974.0,0
2241,974.0,1
2242,974.0,12
2243,974.0,703
2244,980.0,0
2245,980.0,1
2246,980.0,3
2247,980.0,4
2248,980.0,46
2249,980.0,47
2250,980.0,341
2251,980.0,523
2252,980.0,841
2253,980.0,898
2254,980.0,943
2255,980.0,944
2256,980.0,945
2257,980.0,951
2258,987.0,0
2259,987.0,1
2260,987.0,224
2261,987.0,748
2262,992.0,0
2263,992.0,1
2264,992.0,3
2265,993.0,0
2266,993.0,1
2267,997.0,0
2268,997.0,1
2269,997.0,3
2270,1000.0,1
2271,1000.0,2
2272,1000.0,3
2273,1000.0,267
2274,1001.0,1
2275,1001.0,2
2276,1001.0,4
2277,1004.0,1
2278,1004.0,2
2279,1004.0,41
2280,1004.0,105
2281,1004.0,408
2282,1004.0,476
2283,1004.0,697
2284,1005.0,0
2285,1038.0,1
2286,1038.0,2
2287,1038.0,3
2288,1038.0,16
2289,1039.0,1
2290,1039.0,2
2291,1039.0,3
2292,1039.0,5
2293,1039.0,95
2294,1041.0,0
2295,1042.0,0
2296,1042.0,1
2297,1042.0,129
2298,1042.0,132
2299,1048.0,0
2300,1048.0,1
2301,1048.0,3
2302,1048.0,4
2303,1048.0,5
2304,1048.0,8
2305,1051.0,0
2306,1051.0,1
2307,1051.0,2
2308,1055.0,0
2309,1055.0,1
2310,1055.0,2
2311,1056.0,0
2312,1056.0,1
2313,1056.0,2
2314,1056.0,3
2315,1056.0,8
2316,1056.0,12
2317,1057.0,0
2318,1057.0,1
2319,1063.0,0
2320,1063.0,1
2321,1063.0,2
2322,1063.0,15
2323,1063.0,68
2324,1063.0,69
2325,1063.0,336
2326,1067.0,0
2327,1067.0,1
2328,1067.0,2
2329,1071.0,0
2330,1071.0,1
2331,1071.0,2
2332,1071.0,4
2333,1071.0,10
2334,1071.0,37
2335,1071.0,48
2336,1071.0,91
2337,1071.0,168
2338,1071.0,169
2339,1071.0,245
2340,1071.0,524
2341,1071.0,1076
2342,1071.0,1077
2343,1071.0,1078
2344,1071.0,1168
2345,1071.0,1169
2346,1071.0,1180
2347,1071.0,1197
2348,1071.0,1198
2349,1071.0,1202
2350,1071.0,1203
2351,1071.0,1205
2352,1071.0,1212
2353,1076.0,0
2354,1076.0,1
2355,1076.0,2
2356,1076.0,26
2357,1077.0,0
2358,1077.0,1
2359,1078.0,8
2360,1078.0,72
2361,1079.0,0
2362,1079.0,1
2363,1080.0,0
2364,1080.0,1
2365,1080.0,3
2366,1080.0,4
2367,1094.0,0
2368,1094.0,1
2369,1094.0,2
2370,1094.0,3
2371,1094.0,7
2372,1096.0,0
2373,1096.0,1
2374,1096.0,2
2375,1099.0,0
2376,1099.0,1
2377,1099.0,4
2378,1099.0,245
2379,1099.0,246
2380,1099.0,618
2381,1099.0,631
2382,1099.0,776
2383,1099.0,777
2384,1099.0,937
2385,1099.0,939
2386,1099.0,941
2387,1099.0,1009
2388,1108.0,0
2389,1108.0,1
2390,1108.0,2
2391,1108.0,67
2392,1108.0,532
2393,1108.0,533
2394,1110.0,0
2395,1110.0,1
2396,1110.0,6
2397,1110.0,7
2398,1110.0,27
2399,1116.0,0
2400,1118.0,0
2401,1118.0,1
2402,1118.0,5
2403,1118.0,739
2404,1118.0,912
2405,1120.0,8
2406,1120.0,12
2407,1122.0,0
2408,1122.0,1
2409,1122.0,2
2410,1122.0,3
2411,1123.0,0
2412,1123.0,1
2413,1123.0,2
2414,1123.0,5
2415,1123.0,16
2416,1123.0,48
2417,1123.0,49
2418,1123.0,54
2419,1123.0,336
2420,1127.0,4
2421,1127.0,5
2422,1127.0,34
2423,1129.0,0
2424,1129.0,1
2425,1129.0,2
2426,1129.0,66
2427,1129.0,238
2428,1130.0,0
2429,1130.0,1
2430,1130.0,2
2431,1130.0,121
2432,1130.0,1161
2433,1137.0,0
2434,1137.0,1
2435,1137.0,2
2436,1137.0,3
2437,1137.0,10
2438,1137.0,23
2439,1137.0,942
2440,1137.0,943
2441,1137.0,944
2442,1139.0,0
2443,1139.0,1
2444,1139.0,2
2445,1139.0,3
2446,1139.0,6
2447,1148.0,4
2448,1148.0,5
2449,1148.0,7
2450,1148.0,61
2451,1148.0,72
2452,1148.0,73
2453,1148.0,74
2454,1148.0,78
2455,1148.0,85
2456,1148.0,542
2457,1148.0,844
2458,1149.0,0
2459,1149.0,1
2460,1149.0,2
2461,1149.0,3
2462,1149.0,4
2463,1149.0,5
2464,1149.0,15
2465,1150.0,1
2466,1150.0,2
2467,1150.0,523
2468,1151.0,1
2469,1151.0,2
2470,1151.0,6
2471,1153.0,1
2472,1153.0,2
2473,1153.0,1314
2474,1155.0,1
2475,1155.0,2
2476,1155.0,33
2477,1155.0,49
2478,1156.0,1
2479,1156.0,2
2480,1163.0,0
2481,1163.0,1
2482,1163.0,4
2483,1163.0,8
2484,1163.0,9
2485,1164.0,0
2486,1164.0,1
2487,1164.0,3
2488,1164.0,14
2489,1164.0,61
2490,1164.0,62
2491,1179.0,0
2492,1179.0,1
2493,1179.0,2
2494,1180.0,0
2495,1180.0,1
2496,1180.0,2
2497,1180.0,3
2498,1181.0,1
2499,1181.0,2
2500,1181.0,6
2501,1181.0,7
2502,1181.0,9
2503,1182.0,1
2504,1182.0,2
2505,1182.0,192
2506,1183.0,0
2507,1183.0,1
2508,1188.0,0
2509,1188.0,1
2510,1188.0,3
2511,1194.0,0
2512,1194.0,1
2513,1194.0,2
2514,1194.0,146
2515,1194.0,149
2516,1208.0,1
2517,1208.0,2
2518,1208.0,3
2519,1212.0,0
2520,1219.0,0
2521,1219.0,1
2522,1219.0,2
2523,1219.0,11
2524,1219.0,12
2525,1219.0,48
2526,1219.0,602
2527,1219.0,1056
2528,1220.0,0
2529,1220.0,1
2530,1220.0,2
2531,1220.0,3
2532,1220.0,9
2533,1220.0,113
2534,1220.0,321
2535,1220.0,478
2536,1220.0,1344
2537,1227.0,0
2538,1227.0,1
2539,1227.0,2
2540,1227.0,3
2541,1229.0,1
2542,1229.0,1400
2543,1231.0,1
2544,1231.0,2
2545,1231.0,4
2546,1231.0,6
2547,1233.0,0
2548,1233.0,1
2549,1233.0,2
2550,1235.0,0
2551,1235.0,1
2552,1235.0,2
2553,1235.0,3
2554,1235.0,4
2555,1235.0,7
2556,1235.0,8
2557,1235.0,36
2558,1235.0,38
2559,1235.0,39
2560,1235.0,95
2561,1235.0,285
2562,1235.0,287
2563,1235.0,311
2564,1235.0,474
2565,1235.0,635
2566,1235.0,848
2567,1235.0,1203
2568,1235.0,1204
2569,1235.0,1253
2570,1235.0,1286
2571,1235.0,1287
2572,1235.0,1288
2573,1235.0,1289
2574,1239.0,0
2575,1241.0,1
2576,1241.0,2
2577,1241.0,3
2578,1241.0,4
2579,1241.0,7
2580,1243.0,0
2581,1243.0,1
2582,1243.0,3
2583,1244.0,1
2584,1244.0,2
2585,1251.0,0
2586,1251.0,1
2587,1251.0,2
2588,1252.0,0
2589,1252.0,1
2590,1252.0,938
2591,1253.0,0
2592,1253.0,1
2593,1253.0,2
2594,1253.0,8
2595,1253.0,20
2596,1253.0,43
2597,1255.0,0
2598,1255.0,1
2599,1255.0,2
2600,1255.0,3
2601,1262.0,1
2602,1262.0,2
2603,1262.0,3
2604,1263.0,0
2605,1263.0,1
2606,1263.0,2
2607,1263.0,5
2608,1266.0,0
2609,1266.0,1
2610,1266.0,2
2611,1266.0,3
2612,1266.0,4
2613,1266.0,58
2614,1266.0,142
2615,1266.0,605
2616,1266.0,606
2617,1266.0,991
2618,1266.0,1339
2619,1268.0,1
2620,1268.0,2
2621,1268.0,9
2622,1268.0,281
2623,1268.0,885
2624,1273.0,0
2625,1273.0,1
2626,1273.0,2
2627,1273.0,200
2628,1273.0,364
2629,1273.0,442
2630,1273.0,571
2631,1273.0,680
2632,1273.0,683
2633,1273.0,988
2634,1273.0,1290
2635,1273.0,1291
2636,1273.0,1316
2637,1273.0,1350
2638,1273.0,1390
2639,1273.0,1393
2640,1278.0,0
2641,1279.0,0
2642,1279.0,1
2643,1279.0,2
2644,1279.0,3
2645,1279.0,49
2646,1279.0,1192
2647,1279.0,1193
2648,1279.0,1194
2649,1279.0,1274
2650,1280.0,0
2651,1280.0,1
2652,1280.0,10
2653,1280.0,11
2654,1280.0,398
2655,1280.0,494
2656,1280.0,1086
2657,1280.0,1087
2658,1281.0,0
2659,1281.0,1
2660,1281.0,2
2661,1281.0,120
2662,1283.0,0
2663,1285.0,4
2664,1285.0,699
2665,1286.0,0
2666,1286.0,1
2667,1286.0,2
2668,1286.0,6
2669,1287.0,0
2670,1287.0,1
2671,1291.0,0
2672,1291.0,1
2673,1291.0,2
2674,1291.0,3
2675,1301.0,0
2676,1301.0,1
2677,1301.0,2
2678,1301.0,3
2679,1301.0,4
2680,1301.0,150
2681,1301.0,174
2682,1301.0,248
2683,1301.0,318
2684,1301.0,319
2685,1301.0,320
2686,1301.0,324
2687,1301.0,328
2688,1301.0,472
2689,1301.0,914
2690,1301.0,1225
2691,1308.0,1
2692,1308.0,2
2693,1308.0,4
2694,1308.0,5
2695,1311.0,0
2696,1311.0,1
2697,1311.0,2
2698,1311.0,5
2699,1311.0,495
2700,1320.0,0
2701,1320.0,1
2702,1320.0,2
2703,1322.0,0
2704,1322.0,1
2705,1323.0,0
2706,1323.0,1
2707,1323.0,2
2708,1323.0,3
2709,1323.0,4
2710,1323.0,99
2711,1323.0,110
2712,1323.0,812
2713,1323.0,813
2714,1323.0,1112
2715,1325.0,0
2716,1325.0,1
2717,1325.0,2
2718,1325.0,210
2719,1325.0,211
2720,1325.0,214
2721,1325.0,237
2722,1325.0,471
2723,1325.0,472
2724,1325.0,474
2725,1325.0,484
2726,1325.0,489
2727,1325.0,842
2728,1325.0,846
2729,1326.0,0
2730,1326.0,1
2731,1326.0,4
2732,1326.0,56
2733,1327.0,0
2734,1327.0,1
2735,1327.0,599
2736,1327.0,723
2737,1327.0,950
2738,1327.0,951
2739,1327.0,952
2740,1327.0,1068
2741,1327.0,1069
2742,1327.0,1104
2743,1328.0,0
2744,1328.0,1
2745,1328.0,4
2746,1329.0,0
2747,1329.0,1
2748,1329.0,2
2749,1329.0,4
2750,1329.0,48
2751,1331.0,0
2752,1331.0,1
2753,1331.0,2
2754,1331.0,981
2755,1350.0,6
2756,1350.0,7
2757,1350.0,8
2758,1350.0,9
2759,1350.0,11
2760,1350.0,12
2761,1357.0,0
2762,1357.0,1
2763,1357.0,3
2764,1358.0,0
2765,1358.0,1
2766,1358.0,3
2767,1358.0,4
2768,1358.0,55
2769,1358.0,1195
2770,1359.0,0
2771,1359.0,1
2772,1359.0,8
2773,1359.0,124
2774,1359.0,523
2775,1359.0,524
2776,1359.0,528
2777,1359.0,529
2778,1359.0,609
2779,1359.0,610
2780,1360.0,1
2781,1360.0,2
2782,1360.0,3
2783,1360.0,5
2784,1360.0,29
2785,1361.0,0
2786,1361.0,1
2787,1362.0,0
2788,1362.0,1
2789,1362.0,4
2790,1362.0,137
2791,1362.0,856
2792,1362.0,857
2793,1362.0,858
2794,1362.0,871
2795,1375.0,0
2796,1375.0,1
2797,1375.0,2
2798,1375.0,3
2799,1384.0,0
2800,1384.0,1
2801,1384.0,55
2802,1384.0,404
2803,1384.0,418
2804,1384.0,419
2805,1384.0,421
2806,1385.0,0
2807,1385.0,1
2808,1385.0,2
2809,1385.0,3
2810,1385.0,429
2811,1385.0,432
2812,1385.0,1054
2813,1390.0,1
2814,1390.0,2
2815,1390.0,3
2816,1392.0,2
2817,1392.0,386
2818,1392.0,387
2819,1392.0,388
2820,1394.0,0
2821,1394.0,1
2822,1395.0,0
2823,1395.0,1
2824,1395.0,91
2825,1395.0,287
2826,1395.0,784
2827,1395.0,785
2828,1395.0,786
2829,1395.0,788
2830,1395.0,802
2831,1395.0,803
2832,1396.0,41
2833,1396.0,42
2834,1396.0,43
2835,1404.0,0
2836,1404.0,1
2837,1406.0,1
2838,1406.0,2
2839,1406.0,4
2840,1407.0,0
2841,1407.0,1
2842,1407.0,2
2843,1407.0,10
2844,1407.0,11
2845,1407.0,12
2846,1407.0,52
2847,1407.0,71
2848,1411.0,0
2849,1411.0,1
2850,1411.0,2
2851,1411.0,767
2852,1411.0,768
2853,1412.0,0
2854,1412.0,1
2855,1412.0,2
2856,1412.0,47
2857,1415.0,0
2858,1415.0,1
2859,1415.0,2
2860,1415.0,36
2861,1417.0,0
2862,1417.0,1
2863,1417.0,2
2864,1417.0,17
2865,1417.0,18
2866,1417.0,143
2867,1421.0,0
2868,1421.0,1
2869,1421.0,2
2870,1422.0,0
2871,1422.0,1
2872,1422.0,2
2873,1422.0,18
2874,1427.0,0
2875,1429.0,0
2876,1429.0,1
2877,1430.0,0
2878,1430.0,1
2879,1431.0,0
2880,1431.0,1
2881,1431.0,2
2882,1431.0,566
2883,1431.0,577
2884,1431.0,578
2885,1431.0,579
2886,1432.0,0
2887,1432.0,1
2888,1432.0,2
2889,1432.0,933
2890,1433.0,0
2891,1434.0,0
2892,1435.0,0
2893,1435.0,1
2894,1435.0,113
2895,1435.0,114
2896,1435.0,177
2897,1435.0,186
2898,1435.0,286
2899,1435.0,540
2900,1435.0,543
2901,1435.0,554
2902,1435.0,555
2903,1435.0,695
2904,1435.0,746
2905,1435.0,834
2906,1435.0,1264
2907,1435.0,1318
2908,1435.0,1320
2909,1450.0,0
2910,1450.0,1
2911,1454.0,0
2912,1454.0,1
2913,1456.0,0
2914,1456.0,1
2915,1456.0,2
2916,1456.0,133
2917,1456.0,286
2918,1456.0,385
2919,1456.0,689
2920,1456.0,817
2921,1460.0,0
2922,1460.0,1
2923,1460.0,2
2924,1460.0,11
2925,1460.0,12
2926,1460.0,13
2927,1460.0,14
2928,1460.0,34
2929,1460.0,35
2930,1461.0,1
2931,1461.0,2
2932,1461.0,11
2933,1465.0,0
2934,1465.0,1
2935,1466.0,0
2936,1467.0,0
2937,1467.0,1
2938,1467.0,2
2939,1467.0,3
2940,1467.0,560
2941,1467.0,561
2942,1472.0,109
2943,1472.0,400
2944,1472.0,401
2945,1473.0,0
2946,1473.0,1
2947,1474.0,0
2948,1474.0,1
2949,1474.0,118
2950,1474.0,119
2951,1474.0,120
2952,1474.0,177
2953,1474.0,178
2954,1474.0,190
2955,1474.0,297
2956,1474.0,298
2957,1474.0,299
2958,1474.0,303
2959,1474.0,593
2960,1474.0,601
2961,1474.0,694
2962,1474.0,1028
2963,1474.0,1058
2964,1475.0,0
2965,1475.0,1
2966,1475.0,707
2967,1475.0,809
2968,1475.0,810
2969,1475.0,864
2970,1475.0,887
2971,1475.0,888
2972,1475.0,889
2973,1475.0,890
2974,1475.0,1331
2975,1477.0,0
2976,1477.0,1
2977,1477.0,2
2978,1479.0,0
2979,1479.0,1
2980,1479.0,9
2981,1480.0,0
2982,1480.0,1
2983,1480.0,2
2984,1484.0,6
2985,1484.0,7
2986,1490.0,1
2987,1490.0,2
2988,1490.0,4
2989,1491.0,1
2990,1491.0,2
2991,1491.0,45
2992,1491.0,63
2993,1492.0,1
2994,1492.0,2
2995,1493.0,1
2996,1493.0,2
2997,1498.0,0
2998,1499.0,0
2999,1499.0,1
3000,1504.0,0
3001,1504.0,1
3002,1504.0,8
3003,1504.0,556
3004,1504.0,557
3005,1506.0,0
3006,1506.0,1
3007,1506.0,2
3008,1506.0,64
3009,1506.0,97
3010,1507.0,0
3011,1507.0,1
3012,1508.0,3
3013,1508.0,4
3014,1508.0,5
3015,1508.0,594
3016,1508.0,622
3017,1508.0,623
3018,1508.0,625
3019,1508.0,626
3020,1508.0,637
3021,1508.0,664
3022,1508.0,666
3023,1508.0,667
3024,1509.0,0
3025,1509.0,1
3026,1509.0,2
3027,1509.0,3
3028,1510.0,4
3029,1510.0,5
3030,1510.0,6
3031,1510.0,1120
3032,1511.0,0
3033,1511.0,1
3034,1520.0,0
3035,1520.0,1
3036,1520.0,2
3037,1520.0,8
3038,1520.0,9
3039,1520.0,10
3040,1520.0,70
3041,1521.0,1
3042,1521.0,2
3043,1521.0,4
3044,1521.0,8
3045,1521.0,26
3046,1524.0,0
3047,1524.0,1
3048,1524.0,2
3049,1524.0,3
3050,1524.0,5
3051,1524.0,859
3052,1525.0,1
3053,1525.0,2
3054,1528.0,1
3055,1528.0,2
3056,1528.0,3
3057,1529.0,0
3058,1529.0,1
3059,1530.0,0
3060,1530.0,1
3061,1538.0,0
3062,1538.0,1
3063,1538.0,2
3064,1538.0,4
3065,1538.0,27
3066,1539.0,0
3067,1539.0,1
3068,1539.0,2
3069,1545.0,0
3070,1547.0,0
3071,1547.0,1
3072,1550.0,0
3073,1550.0,1
3074,1550.0,2
3075,1551.0,0
3076,1551.0,1
3077,1551.0,2
3078,1554.0,0
3079,1557.0,1
3080,1557.0,2
3081,1557.0,641
3082,1558.0,0
3083,1558.0,1
3084,1558.0,2
3085,1558.0,39
3086,1558.0,66
3087,1559.0,0
3088,1559.0,1
3089,1559.0,2
3090,1559.0,3
3091,1563.0,1
3092,1564.0,1
